X,Y,Value
2302,117,255
2303,117,255
2304,117,255
2305,117,255
2306,117,255
2307,117,255
2308,117,255
2309,117,255
2310,117,255
2311,117,255
2302,118,255
2311,118,255
2312,118,255
2318,118,255
2319,118,255
2320,118,255
2321,118,255
2322,118,255
2323,118,255
2300,119,255
2301,119,255
2302,119,255
2312,119,255
2313,119,255
2314,119,255
2315,119,255
2316,119,255
2317,119,255
2318,119,255
2323,119,255
2324,119,255
2325,119,255
2326,119,255
2327,119,255
2328,119,255
2329,119,255
2330,119,255
2331,119,255
2332,119,255
2333,119,255
2334,119,255
2335,119,255
2336,119,255
2337,119,255
2338,119,255
2300,120,255
2338,120,255
2339,120,255
2340,120,255
2341,120,255
2342,120,255
2343,120,255
2292,121,255
2293,121,255
2294,121,255
2295,121,255
2296,121,255
2297,121,255
2298,121,255
2299,121,255
2300,121,255
2301,121,255
2343,121,255
2344,121,255
2292,122,255
2299,122,255
2344,122,255
2345,122,255
2346,122,255
2347,122,255
2348,122,255
2349,122,255
2289,123,255
2290,123,255
2291,123,255
2292,123,255
2349,123,255
2350,123,255
2351,123,255
2352,123,255
2353,123,255
2354,123,255
2287,124,255
2288,124,255
2289,124,255
2354,124,255
2355,124,255
2283,125,255
2284,125,255
2285,125,255
2286,125,255
2287,125,255
2355,125,255
2356,125,255
2357,125,255
2358,125,255
2279,126,255
2280,126,255
2281,126,255
2282,126,255
2283,126,255
2358,126,255
2359,126,255
2275,127,255
2276,127,255
2277,127,255
2278,127,255
2279,127,255
2359,127,255
2274,128,255
2275,128,255
2358,128,255
2359,128,255
2272,129,255
2273,129,255
2274,129,255
2358,129,255
2359,129,255
2360,129,255
2361,129,255
2362,129,255
2363,129,255
2369,129,255
2370,129,255
2371,129,255
2372,129,255
2373,129,255
2272,130,255
2363,130,255
2364,130,255
2365,130,255
2366,130,255
2367,130,255
2368,130,255
2369,130,255
2373,130,255
2272,131,255
2373,131,255
2374,131,255
2375,131,255
2376,131,255
2377,131,255
2378,131,255
2379,131,255
2271,132,255
2272,132,255
2379,132,255
2380,132,255
2271,133,255
2380,133,255
2381,133,255
2382,133,255
2268,134,255
2269,134,255
2270,134,255
2271,134,255
2382,134,255
2383,134,255
2268,135,255
2383,135,255
2266,136,255
2267,136,255
2268,136,255
2383,136,255
2265,137,255
2266,137,255
2383,137,255
2384,137,255
2385,137,255
2265,138,255
2385,138,255
2260,139,255
2261,139,255
2262,139,255
2263,139,255
2264,139,255
2265,139,255
2385,139,255
2260,140,255
2381,140,255
2382,140,255
2383,140,255
2384,140,255
2385,140,255
2386,140,255
2387,140,255
2388,140,255
2389,140,255
2390,140,255
2391,140,255
2392,140,255
2260,141,255
2261,141,255
2392,141,255
2258,142,255
2259,142,255
2260,142,255
2261,142,255
2262,142,255
2391,142,255
2392,142,255
2258,143,255
2388,143,255
2389,143,255
2390,143,255
2391,143,255
2392,143,255
2393,143,255
2394,143,255
2395,143,255
2396,143,255
2257,144,255
2258,144,255
2259,144,255
2260,144,255
2261,144,255
2396,144,255
2397,144,255
2398,144,255
2257,145,255
2398,145,255
2255,146,255
2256,146,255
2257,146,255
2258,146,255
2397,146,255
2398,146,255
231,147,255
232,147,255
233,147,255
234,147,255
235,147,255
1888,147,255
1889,147,255
1890,147,255
2255,147,255
2396,147,255
2397,147,255
2398,147,255
2399,147,255
218,148,255
219,148,255
220,148,255
221,148,255
222,148,255
223,148,255
224,148,255
225,148,255
226,148,255
227,148,255
228,148,255
229,148,255
230,148,255
231,148,255
235,148,255
236,148,255
786,148,255
787,148,255
788,148,255
789,148,255
790,148,255
791,148,255
792,148,255
793,148,255
794,148,255
795,148,255
796,148,255
797,148,255
1883,148,255
1884,148,255
1885,148,255
