Isolate,G0_prime,tan_delta0,gamma_f,gamma_y,WSO
3610,7075.214814814815,0.07100606184484608,11.841020548345432,0.6862336666666667,1267.948148148148
2103,395.83703703703696,0.23430705146216999,15.1023382077585,0.8773063333333333,39.364814814814814
2106,11773.333333333334,0.11088645520314287,4.579012030990019,0.9205206666666667,2714.2999999999997
2107,3328.407407407407,0.10261895249612074,15.771289683616574,1.2664473333333335,491.72962962962964
2108,214.94666666666663,0.2776027104947303,58.20209318733391,2.63782,9.359074074074075
2109,4572.900000000001,0.12566822245372153,48.486013557434056,0.8460028999999999,774.9666666666667
2125,92.71874074074073,0.2773761168787858,78.95524754832468,0.013875766666666666,18.332185185185182
