X,Y,Value
848,13,255
849,13,255
850,13,255
851,13,255
852,13,255
853,13,255
854,13,255
855,13,255
856,13,255
857,13,255
858,13,255
859,13,255
860,13,255
844,14,255
845,14,255
846,14,255
847,14,255
848,14,255
849,14,255
850,14,255
851,14,255
852,14,255
853,14,255
854,14,255
855,14,255
856,14,255
857,14,255
858,14,255
859,14,255
860,14,255
861,14,255
862,14,255
863,14,255
864,14,255
865,14,255
866,14,255
867,14,255
868,14,255
869,14,255
870,14,255
871,14,255
872,14,255
873,14,255
874,14,255
834,15,255
835,15,255
836,15,255
837,15,255
838,15,255
839,15,255
840,15,255
841,15,255
842,15,255
843,15,255
844,15,255
845,15,255
846,15,255
847,15,255
848,15,255
849,15,255
850,15,255
851,15,255
852,15,255
853,15,255
854,15,255
855,15,255
856,15,255
857,15,255
858,15,255
859,15,255
860,15,255
861,15,255
862,15,255
863,15,255
864,15,255
865,15,255
866,15,255
867,15,255
868,15,255
869,15,255
870,15,255
871,15,255
872,15,255
873,15,255
874,15,255
875,15,255
876,15,255
877,15,255
878,15,255
879,15,255
880,15,255
881,15,255
882,15,255
883,15,255
884,15,255
885,15,255
886,15,255
832,16,255
833,16,255
834,16,255
835,16,255
836,16,255
837,16,255
838,16,255
839,16,255
840,16,255
841,16,255
842,16,255
843,16,255
844,16,255
845,16,255
846,16,255
847,16,255
848,16,255
849,16,255
850,16,255
858,16,255
859,16,255
860,16,255
861,16,255
862,16,255
863,16,255
864,16,255
865,16,255
866,16,255
867,16,255
868,16,255
869,16,255
870,16,255
871,16,255
872,16,255
873,16,255
874,16,255
875,16,255
876,16,255
877,16,255
878,16,255
879,16,255
880,16,255
881,16,255
882,16,255
883,16,255
884,16,255
885,16,255
886,16,255
887,16,255
888,16,255
889,16,255
890,16,255
891,16,255
830,17,255
831,17,255
832,17,255
833,17,255
834,17,255
835,17,255
836,17,255
837,17,255
838,17,255
839,17,255
840,17,255
841,17,255
842,17,255
843,17,255
844,17,255
845,17,255
846,17,255
872,17,255
873,17,255
874,17,255
875,17,255
876,17,255
877,17,255
878,17,255
879,17,255
880,17,255
881,17,255
882,17,255
883,17,255
884,17,255
885,17,255
886,17,255
887,17,255
888,17,255
889,17,255
890,17,255
891,17,255
892,17,255
830,18,255
831,18,255
832,18,255
833,18,255
834,18,255
835,18,255
836,18,255
884,18,255
885,18,255
886,18,255
887,18,255
888,18,255
889,18,255
890,18,255
891,18,255
892,18,255
830,19,255
831,19,255
832,19,255
833,19,255
834,19,255
889,19,255
890,19,255
891,19,255
892,19,255
830,20,255
831,20,255
832,20,255
890,20,255
891,20,255
892,20,255
893,20,255
894,20,255
895,20,255
896,20,255
897,20,255
898,20,255
899,20,255
900,20,255
901,20,255
902,20,255
903,20,255
904,20,255
905,20,255
906,20,255
907,20,255
908,20,255
830,21,255
831,21,255
832,21,255
833,21,255
834,21,255
835,21,255
836,21,255
837,21,255
838,21,255
839,21,255
840,21,255
841,21,255
842,21,255
843,21,255
844,21,255
845,21,255
890,21,255
891,21,255
892,21,255
893,21,255
894,21,255
895,21,255
896,21,255
897,21,255
898,21,255
899,21,255
900,21,255
901,21,255
902,21,255
903,21,255
904,21,255
905,21,255
906,21,255
907,21,255
908,21,255
830,22,255
831,22,255
832,22,255
833,22,255
834,22,255
835,22,255
836,22,255
837,22,255
838,22,255
839,22,255
840,22,255
841,22,255
888,22,255
889,22,255
890,22,255
891,22,255
892,22,255
893,22,255
894,22,255
895,22,255
896,22,255
897,22,255
898,22,255
899,22,255
900,22,255
901,22,255
902,22,255
903,22,255
904,22,255
905,22,255
906,22,255
907,22,255
908,22,255
830,23,255
831,23,255
832,23,255
833,23,255
834,23,255
835,23,255
836,23,255
906,23,255
907,23,255
908,23,255
909,23,255
910,23,255
911,23,255
912,23,255
913,23,255
914,23,255
915,23,255
834,24,255
835,24,255
836,24,255
837,24,255
838,24,255
839,24,255
840,24,255
841,24,255
842,24,255
843,24,255
906,24,255
907,24,255
908,24,255
909,24,255
910,24,255
911,24,255
912,24,255
913,24,255
914,24,255
915,24,255
916,24,255
917,24,255
918,24,255
919,24,255
920,24,255
921,24,255
922,24,255
822,25,255
823,25,255
824,25,255
825,25,255
826,25,255
827,25,255
828,25,255
834,25,255
835,25,255
836,25,255
837,25,255
838,25,255
839,25,255
840,25,255
841,25,255
842,25,255
843,25,255
844,25,255
845,25,255
846,25,255
847,25,255
848,25,255
849,25,255
850,25,255
905,25,255
906,25,255
907,25,255
908,25,255
909,25,255
910,25,255
911,25,255
912,25,255
913,25,255
914,25,255
915,25,255
916,25,255
917,25,255
918,25,255
919,25,255
920,25,255
921,25,255
922,25,255
923,25,255
924,25,255
925,25,255
926,25,255
927,25,255
928,25,255
929,25,255
3310,25,255
3311,25,255
3312,25,255
3313,25,255
3314,25,255
3315,25,255
3316,25,255
3317,25,255
3318,25,255
3319,25,255
3320,25,255
3321,25,255
3322,25,255
3323,25,255
3324,25,255
3325,25,255
3326,25,255
3327,25,255
3328,25,255
3329,25,255
3330,25,255
3331,25,255
3332,25,255
3333,25,255
3334,25,255
3335,25,255
3336,25,255
822,26,255
823,26,255
824,26,255
825,26,255
826,26,255
827,26,255
828,26,255
834,26,255
835,26,255
836,26,255
837,26,255
838,26,255
839,26,255
840,26,255
841,26,255
842,26,255
843,26,255
844,26,255
845,26,255
846,26,255
847,26,255
848,26,255
849,26,255
850,26,255
851,26,255
852,26,255
913,26,255
914,26,255
915,26,255
916,26,255
917,26,255
918,26,255
919,26,255
920,26,255
921,26,255
922,26,255
923,26,255
924,26,255
925,26,255
926,26,255
927,26,255
928,26,255
929,26,255
930,26,255
931,26,255
932,26,255
933,26,255
934,26,255
935,26,255
936,26,255
937,26,255
938,26,255
939,26,255
940,26,255
941,26,255
942,26,255
943,26,255
944,26,255
945,26,255
946,26,255
947,26,255
948,26,255
949,26,255
950,26,255
951,26,255
952,26,255
953,26,255
954,26,255
955,26,255
3305,26,255
3306,26,255
3307,26,255
3308,26,255
3309,26,255
3310,26,255
3311,26,255
3312,26,255
3313,26,255
3314,26,255
3315,26,255
3316,26,255
3317,26,255
3318,26,255
3319,26,255
3320,26,255
3321,26,255
3322,26,255
3323,26,255
3324,26,255
3325,26,255
3326,26,255
3327,26,255
3328,26,255
3329,26,255
3330,26,255
3331,26,255
3332,26,255
3333,26,255
3334,26,255
3335,26,255
3336,26,255
3337,26,255
3338,26,255
3339,26,255
3340,26,255
3341,26,255
3342,26,255
3343,26,255
3344,26,255
3345,26,255
3346,26,255
3347,26,255
3348,26,255
3349,26,255
3350,26,255
3351,26,255
3352,26,255
3353,26,255
3354,26,255
3355,26,255
3356,26,255
3357,26,255
822,27,255
823,27,255
824,27,255
825,27,255
826,27,255
827,27,255
828,27,255
830,27,255
831,27,255
832,27,255
833,27,255
834,27,255
835,27,255
836,27,255
837,27,255
838,27,255
839,27,255
840,27,255
841,27,255
842,27,255
843,27,255
844,27,255
845,27,255
846,27,255
847,27,255
848,27,255
849,27,255
850,27,255
851,27,255
852,27,255
853,27,255
854,27,255
855,27,255
856,27,255
920,27,255
921,27,255
922,27,255
923,27,255
924,27,255
925,27,255
926,27,255
927,27,255
