X,Y,Value
340,33,255
341,33,255
342,33,255
343,33,255
344,33,255
345,33,255
346,33,255
347,33,255
348,33,255
349,33,255
350,33,255
351,33,255
352,33,255
353,33,255
354,33,255
355,33,255
356,33,255
357,33,255
358,33,255
359,33,255
360,33,255
361,33,255
362,33,255
363,33,255
364,33,255
365,33,255
366,33,255
367,33,255
368,33,255
333,34,255
334,34,255
335,34,255
336,34,255
337,34,255
338,34,255
339,34,255
340,34,255
368,34,255
369,34,255
370,34,255
312,35,255
313,35,255
314,35,255
315,35,255
316,35,255
317,35,255
318,35,255
331,35,255
332,35,255
333,35,255
370,35,255
371,35,255
372,35,255
311,36,255
312,36,255
318,36,255
319,36,255
320,36,255
321,36,255
322,36,255
323,36,255
324,36,255
325,36,255
326,36,255
327,36,255
330,36,255
331,36,255
372,36,255
373,36,255
311,37,255
327,37,255
328,37,255
329,37,255
330,37,255
373,37,255
374,37,255
375,37,255
2279,37,255
2280,37,255
2281,37,255
2282,37,255
2283,37,255
2284,37,255
2285,37,255
2286,37,255
2287,37,255
2288,37,255
2289,37,255
2290,37,255
311,38,255
312,38,255
313,38,255
314,38,255
315,38,255
316,38,255
375,38,255
2278,38,255
2279,38,255
2290,38,255
312,39,255
313,39,255
314,39,255
334,39,255
335,39,255
336,39,255
337,39,255
338,39,255
339,39,255
340,39,255
341,39,255
342,39,255
343,39,255
344,39,255
345,39,255
346,39,255
347,39,255
348,39,255
351,39,255
352,39,255
353,39,255
354,39,255
355,39,255
356,39,255
357,39,255
358,39,255
359,39,255
360,39,255
361,39,255
362,39,255
363,39,255
364,39,255
365,39,255
366,39,255
367,39,255
368,39,255
369,39,255
370,39,255
371,39,255
372,39,255
373,39,255
374,39,255
375,39,255
2278,39,255
2288,39,255
2289,39,255
2290,39,255
2291,39,255
2292,39,255
312,40,255
332,40,255
333,40,255
334,40,255
335,40,255
336,40,255
337,40,255
338,40,255
339,40,255
344,40,255
345,40,255
346,40,255
347,40,255
348,40,255
349,40,255
350,40,255
351,40,255
352,40,255
353,40,255
354,40,255
355,40,255
356,40,255
357,40,255
358,40,255
359,40,255
360,40,255
2265,40,255
2266,40,255
2267,40,255
2268,40,255
2269,40,255
2270,40,255
2271,40,255
2272,40,255
2273,40,255
2274,40,255
2275,40,255
2276,40,255
2277,40,255
2278,40,255
2292,40,255
312,41,255
339,41,255
344,41,255
360,41,255
2265,41,255
2292,41,255
312,42,255
339,42,255
340,42,255
341,42,255
342,42,255
343,42,255
344,42,255
345,42,255
346,42,255
360,42,255
2191,42,255
2192,42,255
2193,42,255
2194,42,255
2195,42,255
2196,42,255
2197,42,255
2198,42,255
2199,42,255
2200,42,255
2201,42,255
2202,42,255
2203,42,255
2204,42,255
2205,42,255
2206,42,255
2207,42,255
2208,42,255
2209,42,255
2210,42,255
2211,42,255
2212,42,255
2265,42,255
2266,42,255
2286,42,255
2287,42,255
2288,42,255
2289,42,255
2290,42,255
2291,42,255
2292,42,255
311,43,255
312,43,255
359,43,255
360,43,255
361,43,255
362,43,255
363,43,255
364,43,255
365,43,255
366,43,255
367,43,255
2188,43,255
2189,43,255
2190,43,255
2191,43,255
2212,43,255
2213,43,255
2214,43,255
2215,43,255
2216,43,255
2217,43,255
2218,43,255
2219,43,255
2220,43,255
2221,43,255
2222,43,255
2223,43,255
2224,43,255
2225,43,255
2226,43,255
2227,43,255
2228,43,255
2229,43,255
2230,43,255
2231,43,255
2232,43,255
2233,43,255
2234,43,255
2235,43,255
2236,43,255
2237,43,255
2266,43,255
2267,43,255
2268,43,255
2269,43,255
2270,43,255
2271,43,255
2272,43,255
2282,43,255
2283,43,255
2284,43,255
2285,43,255
2286,43,255
293,44,255
294,44,255
295,44,255
296,44,255
297,44,255
298,44,255
299,44,255
300,44,255
301,44,255
302,44,255
303,44,255
304,44,255
305,44,255
306,44,255
307,44,255
308,44,255
309,44,255
310,44,255
311,44,255
367,44,255
2172,44,255
2173,44,255
2174,44,255
2175,44,255
2176,44,255
2177,44,255
2178,44,255
2179,44,255
2180,44,255
2181,44,255
2182,44,255
2183,44,255
2184,44,255
2185,44,255
2186,44,255
2187,44,255
2188,44,255
2237,44,255
2238,44,255
2239,44,255
2240,44,255
2241,44,255
2244,44,255
2245,44,255
2246,44,255
2247,44,255
2248,44,255
2249,44,255
2250,44,255
2251,44,255
2252,44,255
2253,44,255
2254,44,255
2255,44,255
2256,44,255
2268,44,255
2269,44,255
2270,44,255
2271,44,255
2279,44,255
2280,44,255
2281,44,255
2282,44,255
2287,44,255
2288,44,255
2289,44,255
2290,44,255
2291,44,255
2292,44,255
2293,44,255
2294,44,255
293,45,255
342,45,255
343,45,255
344,45,255
345,45,255
346,45,255
347,45,255
348,45,255
349,45,255
365,45,255
366,45,255
367,45,255
2164,45,255
2165,45,255
2166,45,255
2167,45,255
2168,45,255
2169,45,255
2170,45,255
2171,45,255
2172,45,255
2241,45,255
2244,45,255
2256,45,255
2257,45,255
2258,45,255
2259,45,255
2268,45,255
2279,45,255
2280,45,255
2281,45,255
2282,45,255
2284,45,255
2285,45,255
2286,45,255
2287,45,255
2294,45,255
2295,45,255
2296,45,255
293,46,255
337,46,255
338,46,255
339,46,255
340,46,255
341,46,255
342,46,255
343,46,255
344,46,255
345,46,255
346,46,255
347,46,255
348,46,255
349,46,255
350,46,255
351,46,255
352,46,255
353,46,255
354,46,255
355,46,255
356,46,255
357,46,255
358,46,255
359,46,255
360,46,255
361,46,255
362,46,255
363,46,255
364,46,255
365,46,255
2161,46,255
2162,46,255
2163,46,255
2164,46,255
2240,46,255
2241,46,255
2244,46,255
2245,46,255
2246,46,255
2247,46,255
2248,46,255
2249,46,255
2250,46,255
2251,46,255
2252,46,255
2253,46,255
2259,46,255
2260,46,255
2261,46,255
2262,46,255
2263,46,255
2264,46,255
2265,46,255
2266,46,255
2268,46,255
2269,46,255
2270,46,255
2271,46,255
2272,46,255
2282,46,255
2283,46,255
2284,46,255
2296,46,255
3035,46,255
3036,46,255
3037,46,255
3038,46,255
3039,46,255
3040,46,255
3041,46,255
3042,46,255
3043,46,255
3044,46,255
3045,46,255
3046,46,255
3047,46,255
3048,46,255
3049,46,255
3050,46,255
3051,46,255
3052,46,255
3053,46,255
3054,46,255
3055,46,255
3056,46,255
3057,46,255
3058,46,255
3059,46,255
3060,46,255
3061,46,255
3062,46,255
3063,46,255
3064,46,255
3065,46,255
3066,46,255
3067,46,255
3068,46,255
3069,46,255
3070,46,255
3071,46,255
3072,46,255
293,47,255
294,47,255
295,47,255
296,47,255
297,47,255
343,47,255
344,47,255
356,47,255
357,47,255
358,47,255
359,47,255
360,47,255
361,47,255
362,47,255
363,47,255
364,47,255
365,47,255
366,47,255
367,47,255
368,47,255
369,47,255
370,47,255
371,47,255
372,47,255
373,47,255
1875,47,255
1876,47,255
1877,47,255
1878,47,255
1879,47,255
1880,47,255
1881,47,255
1882,47,255
1883,47,255
1884,47,255
1885,47,255
1886,47,255
2153,47,255
2154,47,255
2155,47,255
2156,47,255
2157,47,255
2158,47,255
2159,47,255
2160,47,255
2161,47,255
2241,47,255
2242,47,255
2243,47,255
2244,47,255
2252,47,255
2253,47,255
2266,47,255
2267,47,255
2268,47,255
2269,47,255
2270,47,255
2271,47,255
2272,47,255
2273,47,255
2274,47,255
2294,47,255
2295,47,255
2296,47,255
3030,47,255
3031,47,255
3032,47,255
3033,47,255
3034,47,255
3035,47,255
3072,47,255
3073,47,255
3074,47,255
3075,47,255
3076,47,255
3077,47,255
3078,47,255
3079,47,255
3080,47,255
3081,47,255
3082,47,255
3083,47,255
3084,47,255
288,48,255
289,48,255
290,48,255
291,48,255
292,48,255
293,48,255
294,48,255
295,48,255
296,48,255
373,48,255
1857,48,255
1858,48,255
1859,48,255
1860,48,255
1861,48,255
1862,48,255
1863,48,255
1864,48,255
1865,48,255
1866,48,255
1867,48,255
1868,48,255
1869,48,255
1870,48,255
1871,48,255
1872,48,255
1873,48,255
1874,48,255
1875,48,255
1886,48,255
1887,48,255
1888,48,255
1889,48,255
2152,48,255
2153,48,255
2244,48,255
2245,48,255
2246,48,255
2251,48,255
2252,48,255
2270,48,255
2291,48,255
2292,48,255
2293,48,255
2294,48,255
3013,48,255
3014,48,255
3015,48,255
3016,48,255
3017,48,255
3018,48,255
3019,48,255
3020,48,255
3021,48,255
3022,48,255
3023,48,255
3024,48,255
3025,48,255
3026,48,255
