X,Y,Value
2453,0,255
2454,0,255
2455,0,255
2488,0,255
2489,0,255
2490,0,255
2491,0,255
2492,0,255
2453,1,255
2455,1,255
2465,1,255
2466,1,255
2467,1,255
2468,1,255
2474,1,255
2475,1,255
2476,1,255
2477,1,255
2478,1,255
2479,1,255
2480,1,255
2481,1,255
2482,1,255
2483,1,255
2487,1,255
2488,1,255
2492,1,255
2493,1,255
2417,2,255
2418,2,255
2419,2,255
2420,2,255
2427,2,255
2428,2,255
2429,2,255
2430,2,255
2431,2,255
2432,2,255
2433,2,255
2434,2,255
2435,2,255
2436,2,255
2437,2,255
2438,2,255
2439,2,255
2453,2,255
2454,2,255
2455,2,255
2459,2,255
2460,2,255
2461,2,255
2465,2,255
2468,2,255
2472,2,255
2473,2,255
2474,2,255
2483,2,255
2484,2,255
2485,2,255
2487,2,255
2493,2,255
2387,3,255
2388,3,255
2389,3,255
2390,3,255
2391,3,255
2392,3,255
2393,3,255
2394,3,255
2395,3,255
2396,3,255
2397,3,255
2398,3,255
2399,3,255
2400,3,255
2401,3,255
2402,3,255
2403,3,255
2404,3,255
2405,3,255
2406,3,255
2407,3,255
2408,3,255
2409,3,255
2410,3,255
2411,3,255
2412,3,255
2413,3,255
2414,3,255
2415,3,255
2416,3,255
2417,3,255
2420,3,255
2421,3,255
2422,3,255
2423,3,255
2424,3,255
2425,3,255
2426,3,255
2427,3,255
2439,3,255
2440,3,255
2441,3,255
2442,3,255
2443,3,255
2444,3,255
2452,3,255
2453,3,255
2454,3,255
2455,3,255
2456,3,255
2457,3,255
2458,3,255
2459,3,255
2461,3,255
2462,3,255
2463,3,255
2464,3,255
2465,3,255
2466,3,255
2467,3,255
2468,3,255
2470,3,255
2471,3,255
2472,3,255
2485,3,255
2486,3,255
2487,3,255
2492,3,255
2493,3,255
2387,4,255
2444,4,255
2445,4,255
2446,4,255
2447,4,255
2448,4,255
2449,4,255
2450,4,255
2451,4,255
2452,4,255
2466,4,255
2467,4,255
2468,4,255
2469,4,255
2470,4,255
2491,4,255
2492,4,255
2493,4,255
1850,5,255
1851,5,255
1852,5,255
1853,5,255
1854,5,255
1881,5,255
1882,5,255
1883,5,255
1884,5,255
2387,5,255
2388,5,255
2389,5,255
2493,5,255
2494,5,255
1850,6,255
1854,6,255
1879,6,255
1880,6,255
1881,6,255
1884,6,255
1885,6,255
2285,6,255
2286,6,255
2287,6,255
2288,6,255
2289,6,255
2290,6,255
2291,6,255
2292,6,255
2293,6,255
2294,6,255
2295,6,255
2380,6,255
2381,6,255
2382,6,255
2383,6,255
2384,6,255
2389,6,255
2390,6,255
2391,6,255
2392,6,255
2494,6,255
2495,6,255
2496,6,255
2497,6,255
2498,6,255
2499,6,255
2500,6,255
1825,7,255
1826,7,255
1827,7,255
1828,7,255
1829,7,255
1830,7,255
1831,7,255
1832,7,255
1833,7,255
1834,7,255
1850,7,255
1851,7,255
1852,7,255
1853,7,255
1854,7,255
1872,7,255
1873,7,255
1874,7,255
1875,7,255
1876,7,255
1877,7,255
1878,7,255
1879,7,255
1885,7,255
2153,7,255
2154,7,255
2155,7,255
2156,7,255
