X,Y,Value
3107,2,255
3108,2,255
3109,2,255
3110,2,255
3111,2,255
3112,2,255
3113,2,255
3114,2,255
3115,2,255
3116,2,255
3117,2,255
3118,2,255
3119,2,255
3120,2,255
3121,2,255
3122,2,255
3123,2,255
3124,2,255
3125,2,255
3126,2,255
3127,2,255
3128,2,255
3129,2,255
3130,2,255
3131,2,255
3132,2,255
3133,2,255
3134,2,255
3135,2,255
3136,2,255
3137,2,255
3138,2,255
3139,2,255
3140,2,255
3141,2,255
3142,2,255
3143,2,255
3144,2,255
3145,2,255
3146,2,255
3147,2,255
3148,2,255
3149,2,255
3100,3,255
3101,3,255
3102,3,255
3103,3,255
3104,3,255
3105,3,255
3106,3,255
3107,3,255
3149,3,255
3150,3,255
3151,3,255
3152,3,255
3153,3,255
1992,4,255
1993,4,255
1994,4,255
1995,4,255
1996,4,255
1997,4,255
1998,4,255
1999,4,255
2000,4,255
2001,4,255
2002,4,255
2003,4,255
2004,4,255
3096,4,255
3097,4,255
3098,4,255
3099,4,255
3100,4,255
3153,4,255
1988,5,255
1989,5,255
1990,5,255
1991,5,255
1992,5,255
2004,5,255
2005,5,255
2006,5,255
2007,5,255
2008,5,255
3080,5,255
3081,5,255
3082,5,255
3083,5,255
3084,5,255
3085,5,255
3086,5,255
3087,5,255
3088,5,255
3089,5,255
3090,5,255
3091,5,255
3092,5,255
3093,5,255
3094,5,255
3095,5,255
3096,5,255
3150,5,255
3151,5,255
3152,5,255
3153,5,255
1986,6,255
1987,6,255
1988,6,255
2008,6,255
2009,6,255
2010,6,255
3074,6,255
3075,6,255
3076,6,255
3077,6,255
3078,6,255
3079,6,255
3080,6,255
3151,6,255
3152,6,255
3153,6,255
3154,6,255
3155,6,255
1984,7,255
1985,7,255
1986,7,255
2010,7,255
2011,7,255
2012,7,255
2013,7,255
2014,7,255
3065,7,255
3066,7,255
3067,7,255
3068,7,255
3069,7,255
3070,7,255
3071,7,255
3072,7,255
3073,7,255
3074,7,255
3155,7,255
3156,7,255
3157,7,255
1983,8,255
1984,8,255
2014,8,255
2015,8,255
3057,8,255
3058,8,255
3059,8,255
3060,8,255
3061,8,255
3062,8,255
3063,8,255
3064,8,255
3065,8,255
3157,8,255
3158,8,255
3159,8,255
1981,9,255
1982,9,255
1983,9,255
2015,9,255
3051,9,255
3052,9,255
3053,9,255
3054,9,255
3055,9,255
3056,9,255
3057,9,255
3159,9,255
3160,9,255
3161,9,255
1979,10,255
1980,10,255
1981,10,255
2015,10,255
2016,10,255
2070,10,255
2071,10,255
2072,10,255
2073,10,255
2074,10,255
2075,10,255
2076,10,255
2077,10,255
3027,10,255
3028,10,255
3029,10,255
3030,10,255
3031,10,255
3032,10,255
3033,10,255
3034,10,255
3035,10,255
3036,10,255
3037,10,255
3038,10,255
3039,10,255
3040,10,255
3041,10,255
3042,10,255
3043,10,255
3044,10,255
3045,10,255
3046,10,255
3047,10,255
3048,10,255
3049,10,255
3050,10,255
3051,10,255
3161,10,255
3162,10,255
742,11,255
743,11,255
744,11,255
745,11,255
746,11,255
747,11,255
748,11,255
749,11,255
750,11,255
751,11,255
752,11,255
753,11,255
754,11,255
755,11,255
756,11,255
757,11,255
758,11,255
759,11,255
760,11,255
761,11,255
762,11,255
763,11,255
764,11,255
765,11,255
1312,11,255
1313,11,255
1314,11,255
1315,11,255
1316,11,255
1317,11,255
1318,11,255
1319,11,255
1320,11,255
1321,11,255
1322,11,255
1323,11,255
1960,11,255
1961,11,255
1962,11,255
1963,11,255
1964,11,255
1965,11,255
1966,11,255
1967,11,255
1968,11,255
1969,11,255
1979,11,255
2016,11,255
2017,11,255
2055,11,255
2056,11,255
2057,11,255
2058,11,255
2059,11,255
2060,11,255
2061,11,255
2062,11,255
2068,11,255
2069,11,255
2070,11,255
2077,11,255
2078,11,255
3013,11,255
3014,11,255
3015,11,255
3016,11,255
3017,11,255
3018,11,255
3019,11,255
3020,11,255
3021,11,255
3022,11,255
3023,11,255
3024,11,255
3025,11,255
3026,11,255
3027,11,255
3162,11,255
3163,11,255
3164,11,255
733,12,255
734,12,255
735,12,255
736,12,255
737,12,255
738,12,255
739,12,255
740,12,255
741,12,255
742,12,255
765,12,255
766,12,255
963,12,255
964,12,255
965,12,255
1312,12,255
1323,12,255
1324,12,255
1325,12,255
1960,12,255
1969,12,255
1970,12,255
1971,12,255
1972,12,255
1973,12,255
1975,12,255
1976,12,255
1977,12,255
1978,12,255
1979,12,255
2017,12,255
2018,12,255
2047,12,255
2048,12,255
2049,12,255
2050,12,255
2051,12,255
2052,12,255
2053,12,255
2054,12,255
2055,12,255
2062,12,255
2063,12,255
2064,12,255
2065,12,255
2066,12,255
2067,12,255
2068,12,255
2078,12,255
2991,12,255
2992,12,255
2993,12,255
2994,12,255
2995,12,255
2996,12,255
2997,12,255
2998,12,255
2999,12,255
3000,12,255
3001,12,255
3002,12,255
3003,12,255
3004,12,255
3005,12,255
3006,12,255
3007,12,255
3008,12,255
3009,12,255
3010,12,255
3011,12,255
3012,12,255
3013,12,255
3164,12,255
3165,12,255
705,13,255
706,13,255
707,13,255
708,13,255
709,13,255
710,13,255
711,13,255
712,13,255
713,13,255
714,13,255
715,13,255
716,13,255
717,13,255
721,13,255
722,13,255
723,13,255
724,13,255
725,13,255
726,13,255
727,13,255
728,13,255
729,13,255
730,13,255
731,13,255
732,13,255
733,13,255
766,13,255
777,13,255
778,13,255
779,13,255
780,13,255
781,13,255
782,13,255
783,13,255
784,13,255
785,13,255
791,13,255
792,13,255
793,13,255
794,13,255
795,13,255
796,13,255
832,13,255
833,13,255
834,13,255
959,13,255
960,13,255
961,13,255
962,13,255
963,13,255
965,13,255
966,13,255
967,13,255
968,13,255
969,13,255
970,13,255
971,13,255
972,13,255
973,13,255
974,13,255
975,13,255
976,13,255
977,13,255
978,13,255
979,13,255
980,13,255
981,13,255
1312,13,255
1313,13,255
1314,13,255
1325,13,255
1586,13,255
1587,13,255
1588,13,255
1960,13,255
1973,13,255
1974,13,255
1975,13,255
2018,13,255
2019,13,255
2043,13,255
2044,13,255
2045,13,255
2046,13,255
2047,13,255
2078,13,255
2087,13,255
2088,13,255
2089,13,255
2090,13,255
2091,13,255
2092,13,255
2093,13,255
2094,13,255
2095,13,255
2096,13,255
2987,13,255
2988,13,255
2989,13,255
2990,13,255
2991,13,255
3165,13,255
3166,13,255
705,14,255
717,14,255
718,14,255
719,14,255
720,14,255
721,14,255
759,14,255
760,14,255
761,14,255
762,14,255
763,14,255
764,14,255
765,14,255
766,14,255
770,14,255
771,14,255
772,14,255
773,14,255
774,14,255
775,14,255
776,14,255
777,14,255
785,14,255
786,14,255
787,14,255
788,14,255
789,14,255
790,14,255
791,14,255
796,14,255
797,14,255
830,14,255
831,14,255
832,14,255
834,14,255
835,14,255
950,14,255
951,14,255
952,14,255
953,14,255
954,14,255
955,14,255
956,14,255
957,14,255
958,14,255
959,14,255
981,14,255
982,14,255
983,14,255
984,14,255
985,14,255
986,14,255
987,14,255
1082,14,255
1083,14,255
1084,14,255
1085,14,255
1086,14,255
1087,14,255
1088,14,255
1089,14,255
1090,14,255
1091,14,255
1092,14,255
1093,14,255
1094,14,255
1263,14,255
1264,14,255
1265,14,255
1266,14,255
1267,14,255
1268,14,255
1269,14,255
1295,14,255
1296,14,255
1297,14,255
1298,14,255
1299,14,255
1300,14,255
1301,14,255
1302,14,255
1310,14,255
1311,14,255
1312,14,255
1313,14,255
1314,14,255
1315,14,255
1316,14,255
1321,14,255
1322,14,255
