X,Y,Value
1623,6,255
1624,6,255
1625,6,255
1626,6,255
1627,6,255
1628,6,255
1629,6,255
1630,6,255
1631,6,255
1632,6,255
1633,6,255
1634,6,255
1635,6,255
1636,6,255
1637,6,255
1638,6,255
1639,6,255
1640,6,255
1641,6,255
1642,6,255
1643,6,255
1644,6,255
1645,6,255
1646,6,255
1647,6,255
1648,6,255
1649,6,255
1650,6,255
1651,6,255
1652,6,255
1653,6,255
1654,6,255
1655,6,255
1656,6,255
1657,6,255
1658,6,255
1659,6,255
1660,6,255
1661,6,255
2259,6,255
2260,6,255
2261,6,255
2262,6,255
2263,6,255
2264,6,255
2265,6,255
2266,6,255
2267,6,255
2268,6,255
2269,6,255
2270,6,255
2271,6,255
2272,6,255
2273,6,255
2274,6,255
2275,6,255
2276,6,255
2277,6,255
2278,6,255
2279,6,255
2280,6,255
2281,6,255
2282,6,255
2283,6,255
2284,6,255
2285,6,255
2286,6,255
2287,6,255
2288,6,255
2289,6,255
2290,6,255
2291,6,255
2292,6,255
2293,6,255
2294,6,255
2295,6,255
2296,6,255
2297,6,255
2298,6,255
2299,6,255
2300,6,255
2301,6,255
2302,6,255
1618,7,255
1619,7,255
1620,7,255
1621,7,255
1622,7,255
1623,7,255
1661,7,255
1662,7,255
1663,7,255
1664,7,255
1665,7,255
1666,7,255
1667,7,255
1668,7,255
1669,7,255
1670,7,255
1671,7,255
1672,7,255
1673,7,255
1674,7,255
2252,7,255
2253,7,255
2254,7,255
2255,7,255
2256,7,255
2257,7,255
2258,7,255
2259,7,255
2302,7,255
2303,7,255
2304,7,255
1615,8,255
1616,8,255
1617,8,255
1618,8,255
1674,8,255
1675,8,255
1676,8,255
1677,8,255
1678,8,255
1679,8,255
1680,8,255
1681,8,255
1682,8,255
1683,8,255
1684,8,255
1685,8,255
1686,8,255
1687,8,255
2250,8,255
2251,8,255
2252,8,255
2304,8,255
1615,9,255
1687,9,255
2246,9,255
2247,9,255
2248,9,255
2249,9,255
2250,9,255
2299,9,255
2300,9,255
2301,9,255
2302,9,255
2303,9,255
2304,9,255
1614,10,255
1615,10,255
1687,10,255
2242,10,255
2243,10,255
2244,10,255
2245,10,255
2246,10,255
2302,10,255
1612,11,255
1613,11,255
1614,11,255
1680,11,255
1681,11,255
1682,11,255
1683,11,255
1684,11,255
1685,11,255
1686,11,255
1687,11,255
2241,11,255
2242,11,255
2302,11,255
1612,12,255
1668,12,255
1669,12,255
1670,12,255
1671,12,255
1672,12,255
1673,12,255
1674,12,255
1675,12,255
1676,12,255
1677,12,255
1678,12,255
1679,12,255
1680,12,255
2241,12,255
2301,12,255
2302,12,255
1612,13,255
1613,13,255
1662,13,255
1663,13,255
1664,13,255
1671,13,255
1918,13,255
1919,13,255
1920,13,255
1921,13,255
1922,13,255
1923,13,255
1924,13,255
1925,13,255
1926,13,255
1927,13,255
1928,13,255
1929,13,255
1930,13,255
1931,13,255
1932,13,255
1933,13,255
1934,13,255
1935,13,255
1936,13,255
1937,13,255
1938,13,255
1939,13,255
1940,13,255
1941,13,255
1942,13,255
1943,13,255
1944,13,255
1945,13,255
1946,13,255
1947,13,255
1948,13,255
1949,13,255
1950,13,255
1951,13,255
1952,13,255
1953,13,255
1954,13,255
1955,13,255
2241,13,255
2242,13,255
2243,13,255
2244,13,255
2245,13,255
2246,13,255
2247,13,255
2248,13,255
2249,13,255
2250,13,255
2251,13,255
2252,13,255
2253,13,255
2254,13,255
2302,13,255
1611,14,255
1612,14,255
1613,14,255
1660,14,255
1661,14,255
1662,14,255
1663,14,255
1664,14,255
1665,14,255
1666,14,255
1667,14,255
1668,14,255
1669,14,255
1670,14,255
1671,14,255
1672,14,255
1673,14,255
1674,14,255
1675,14,255
1676,14,255
1677,14,255
1678,14,255
1679,14,255
1680,14,255
1681,14,255
1916,14,255
1917,14,255
1918,14,255
1955,14,255
1956,14,255
1957,14,255
1958,14,255
1959,14,255
1960,14,255
1961,14,255
1962,14,255
1963,14,255
1964,14,255
1965,14,255
2254,14,255
2255,14,255
2256,14,255
2257,14,255
2258,14,255
2259,14,255
2260,14,255
2261,14,255
2262,14,255
2263,14,255
2301,14,255
2302,14,255
1611,15,255
1681,15,255
1900,15,255
1901,15,255
1902,15,255
1903,15,255
1904,15,255
1905,15,255
1906,15,255
1907,15,255
1908,15,255
1909,15,255
1910,15,255
1911,15,255
1912,15,255
1913,15,255
1914,15,255
1915,15,255
1916,15,255
1965,15,255
