X,Y,Value
1076,25,255
1077,25,255
1078,25,255
1079,25,255
1080,25,255
1081,25,255
1082,25,255
1083,25,255
1084,25,255
1085,25,255
1086,25,255
1087,25,255
1088,25,255
1089,25,255
1090,25,255
1091,25,255
1092,25,255
1093,25,255
1094,25,255
1095,25,255
1074,26,255
1075,26,255
1076,26,255
1095,26,255
1096,26,255
1097,26,255
1098,26,255
1074,27,255
1098,27,255
1074,28,255
1075,28,255
1076,28,255
1077,28,255
1078,28,255
1097,28,255
1098,28,255
1074,29,255
1075,29,255
1076,29,255
1077,29,255
1097,29,255
1098,29,255
1099,29,255
1100,29,255
1101,29,255
1102,29,255
1103,29,255
1104,29,255
1105,29,255
1106,29,255
1107,29,255
1108,29,255
1109,29,255
1110,29,255
1111,29,255
1112,29,255
1113,29,255
1114,29,255
1074,30,255
1114,30,255
1115,30,255
1116,30,255
1117,30,255
1074,31,255
1075,31,255
1076,31,255
1077,31,255
1078,31,255
1079,31,255
1117,31,255
1118,31,255
1119,31,255
1120,31,255
1121,31,255
1122,31,255
1079,32,255
1122,32,255
1123,32,255
1301,32,255
1302,32,255
1303,32,255
1304,32,255
1305,32,255
1306,32,255
1307,32,255
1308,32,255
1309,32,255
1310,32,255
1311,32,255
1312,32,255
1313,32,255
1314,32,255
1078,33,255
1079,33,255
1080,33,255
1123,33,255
1293,33,255
1294,33,255
1295,33,255
1296,33,255
1297,33,255
1298,33,255
1299,33,255
1300,33,255
1301,33,255
1314,33,255
1315,33,255
1316,33,255
1317,33,255
1318,33,255
1319,33,255
1320,33,255
1559,33,255
1560,33,255
1561,33,255
1562,33,255
1563,33,255
1564,33,255
1565,33,255
1566,33,255
1567,33,255
1568,33,255
1569,33,255
1570,33,255
1571,33,255
1572,33,255
1573,33,255
1574,33,255
1575,33,255
1576,33,255
1577,33,255
1578,33,255
1579,33,255
1580,33,255
1581,33,255
1582,33,255
1075,34,255
1076,34,255
1077,34,255
1078,34,255
1116,34,255
1117,34,255
1118,34,255
1119,34,255
1120,34,255
1121,34,255
1122,34,255
1123,34,255
1287,34,255
1288,34,255
1289,34,255
1290,34,255
1291,34,255
1292,34,255
1293,34,255
1320,34,255
1321,34,255
1322,34,255
1323,34,255
1324,34,255
1325,34,255
1554,34,255
1555,34,255
1556,34,255
1557,34,255
1558,34,255
1559,34,255
1582,34,255
1583,34,255
1584,34,255
1585,34,255
1586,34,255
1587,34,255
1588,34,255
1589,34,255
1590,34,255
1591,34,255
1592,34,255
1593,34,255
1594,34,255
1595,34,255
1596,34,255
1597,34,255
1598,34,255
1599,34,255
1600,34,255
1601,34,255
1602,34,255
1603,34,255
1604,34,255
1069,35,255
1070,35,255
1071,35,255
1072,35,255
1073,35,255
1074,35,255
1075,35,255
1116,35,255
1281,35,255
1282,35,255
1283,35,255
1284,35,255
1285,35,255
1286,35,255
1287,35,255
1325,35,255
1339,35,255
1340,35,255
1341,35,255
1342,35,255
1343,35,255
1344,35,255
1551,35,255
1552,35,255
1553,35,255
1554,35,255
1604,35,255
1605,35,255
1606,35,255
1607,35,255
1608,35,255
1609,35,255
1610,35,255
1611,35,255
1612,35,255
1613,35,255
1614,35,255
1615,35,255
1616,35,255
1617,35,255
1618,35,255
1619,35,255
1620,35,255
1621,35,255
1622,35,255
1066,36,255
1067,36,255
1068,36,255
1069,36,255
1116,36,255
1281,36,255
1319,36,255
1320,36,255
1321,36,255
1322,36,255
