X,Y,Value
2515,2,255
2516,2,255
2517,2,255
2518,2,255
2696,2,255
2697,2,255
2698,2,255
2317,3,255
2318,3,255
2319,3,255
2320,3,255
2321,3,255
2322,3,255
2323,3,255
2324,3,255
2325,3,255
2326,3,255
2327,3,255
2328,3,255
2329,3,255
2330,3,255
2331,3,255
2332,3,255
2333,3,255
2334,3,255
2340,3,255
2341,3,255
2342,3,255
2343,3,255
2344,3,255
2345,3,255
2447,3,255
2448,3,255
2449,3,255
2450,3,255
2451,3,255
2452,3,255
2514,3,255
2515,3,255
2518,3,255
2519,3,255
2520,3,255
2521,3,255
2522,3,255
2523,3,255
2533,3,255
2534,3,255
2535,3,255
2556,3,255
2557,3,255
2558,3,255
2559,3,255
2560,3,255
2561,3,255
2588,3,255
2589,3,255
2590,3,255
2591,3,255
2592,3,255
2593,3,255
2594,3,255
2595,3,255
2596,3,255
2597,3,255
2598,3,255
2695,3,255
2696,3,255
2698,3,255
2712,3,255
2713,3,255
2714,3,255
2715,3,255
2716,3,255
2717,3,255
2308,4,255
2309,4,255
2310,4,255
2311,4,255
2312,4,255
2313,4,255
2314,4,255
2315,4,255
2316,4,255
2317,4,255
2334,4,255
2335,4,255
2336,4,255
2337,4,255
2338,4,255
2339,4,255
2340,4,255
2345,4,255
2346,4,255
2347,4,255
2348,4,255
2349,4,255
2350,4,255
2351,4,255
2446,4,255
2447,4,255
2452,4,255
2453,4,255
2454,4,255
2455,4,255
2508,4,255
2509,4,255
2510,4,255
2511,4,255
2512,4,255
2513,4,255
2514,4,255
2523,4,255
2533,4,255
2535,4,255
2556,4,255
2561,4,255
2567,4,255
2568,4,255
2569,4,255
2570,4,255
2571,4,255
2572,4,255
2573,4,255
2574,4,255
2575,4,255
2576,4,255
2577,4,255
2578,4,255
2584,4,255
2585,4,255
2586,4,255
2587,4,255
2588,4,255
2598,4,255
2599,4,255
2600,4,255
2601,4,255
2602,4,255
2652,4,255
2653,4,255
2654,4,255
2655,4,255
2656,4,255
2657,4,255
2658,4,255
2659,4,255
2660,4,255
2661,4,255
2662,4,255
2663,4,255
2664,4,255
2667,4,255
2668,4,255
2669,4,255
2670,4,255
2671,4,255
2672,4,255
2673,4,255
2674,4,255
2675,4,255
2676,4,255
2686,4,255
2687,4,255
2688,4,255
2689,4,255
2690,4,255
2691,4,255
2692,4,255
2693,4,255
2694,4,255
2695,4,255
2698,4,255
2699,4,255
2704,4,255
2705,4,255
2706,4,255
2707,4,255
2708,4,255
2709,4,255
2710,4,255
2711,4,255
2712,4,255
2717,4,255
2718,4,255
2719,4,255
2723,4,255
2724,4,255
2725,4,255
2726,4,255
2727,4,255
2728,4,255
2729,4,255
2730,4,255
2731,4,255
2293,5,255
2294,5,255
2295,5,255
2296,5,255
2297,5,255
2298,5,255
2299,5,255
2300,5,255
2301,5,255
2302,5,255
2303,5,255
2304,5,255
2305,5,255
2306,5,255
2307,5,255
2308,5,255
2351,5,255
2446,5,255
2455,5,255
2456,5,255
2457,5,255
2458,5,255
2459,5,255
2460,5,255
2493,5,255
2494,5,255
2495,5,255
2496,5,255
2497,5,255
2498,5,255
2499,5,255
2500,5,255
2501,5,255
2502,5,255
2503,5,255
2504,5,255
2505,5,255
2506,5,255
2507,5,255
2508,5,255
2515,5,255
2516,5,255
2517,5,255
2518,5,255
2519,5,255
2520,5,255
2521,5,255
2522,5,255
2523,5,255
2533,5,255
2534,5,255
2535,5,255
2555,5,255
2556,5,255
2561,5,255
2562,5,255
2563,5,255
2564,5,255
2565,5,255
2566,5,255
2567,5,255
2578,5,255
2584,5,255
2602,5,255
2616,5,255
2617,5,255
2618,5,255
2619,5,255
2620,5,255
2621,5,255
2640,5,255
2641,5,255
2642,5,255
2643,5,255
2644,5,255
2645,5,255
2646,5,255
2647,5,255
2648,5,255
2649,5,255
2650,5,255
2651,5,255
