X,Y,Value
2324,0,255
2325,0,255
2326,0,255
2327,0,255
2328,0,255
2329,0,255
2330,0,255
2331,0,255
2332,0,255
2333,0,255
2334,0,255
2335,0,255
2336,0,255
2337,0,255
2338,0,255
2339,0,255
2340,0,255
2341,0,255
2342,0,255
2343,0,255
2344,0,255
2345,0,255
2346,0,255
2347,0,255
2348,0,255
2323,1,255
2324,1,255
2348,1,255
2349,1,255
2601,1,255
2602,1,255
2603,1,255
2604,1,255
2605,1,255
2606,1,255
2607,1,255
2608,1,255
2609,1,255
2610,1,255
2611,1,255
2612,1,255
2613,1,255
2614,1,255
2615,1,255
2616,1,255
2617,1,255
2727,1,255
2728,1,255
2729,1,255
2730,1,255
2323,2,255
2349,2,255
2600,2,255
2601,2,255
2617,2,255
2698,2,255
2699,2,255
2700,2,255
2715,2,255
2716,2,255
2717,2,255
2718,2,255
2719,2,255
2726,2,255
2727,2,255
2730,2,255
2731,2,255
2732,2,255
2323,3,255
2324,3,255
2331,3,255
2332,3,255
2341,3,255
2342,3,255
2343,3,255
2344,3,255
2345,3,255
2346,3,255
2347,3,255
2348,3,255
2349,3,255
2599,3,255
2600,3,255
2608,3,255
2609,3,255
2610,3,255
2611,3,255
2612,3,255
2613,3,255
2614,3,255
2615,3,255
2616,3,255
2617,3,255
2653,3,255
2654,3,255
2655,3,255
2656,3,255
2657,3,255
2658,3,255
2659,3,255
2666,3,255
2667,3,255
2668,3,255
2669,3,255
2670,3,255
2671,3,255
2691,3,255
2692,3,255
2693,3,255
2694,3,255
2695,3,255
2696,3,255
2697,3,255
2698,3,255
2700,3,255
2715,3,255
2719,3,255
2726,3,255
2732,3,255
2324,4,255
2325,4,255
2326,4,255
2327,4,255
2328,4,255
2329,4,255
2330,4,255
2331,4,255
2332,4,255
2333,4,255
2334,4,255
2335,4,255
2336,4,255
2337,4,255
2338,4,255
2339,4,255
2340,4,255
2341,4,255
2510,4,255
2511,4,255
2512,4,255
2513,4,255
2514,4,255
2515,4,255
2516,4,255
2517,4,255
2544,4,255
2545,4,255
2546,4,255
2547,4,255
2548,4,255
2549,4,255
2550,4,255
2551,4,255
2552,4,255
2553,4,255
2554,4,255
2555,4,255
2556,4,255
2557,4,255
2585,4,255
2586,4,255
2587,4,255
2588,4,255
2589,4,255
2590,4,255
2591,4,255
2592,4,255
2593,4,255
2594,4,255
2595,4,255
2596,4,255
2597,4,255
2598,4,255
2599,4,255
2606,4,255
2607,4,255
2608,4,255
2619,4,255
2620,4,255
2621,4,255
2622,4,255
2623,4,255
2653,4,255
2659,4,255
2662,4,255
2663,4,255
2664,4,255
2665,4,255
2666,4,255
2671,4,255
2672,4,255
2673,4,255
2674,4,255
2690,4,255
2691,4,255
2699,4,255
2700,4,255
2714,4,255
2715,4,255
2718,4,255
2719,4,255
2720,4,255
2721,4,255
2722,4,255
2723,4,255
2724,4,255
2725,4,255
2726,4,255
2727,4,255
2731,4,255
2732,4,255
770,5,255
771,5,255
772,5,255
773,5,255
774,5,255
775,5,255
776,5,255
777,5,255
778,5,255
779,5,255
780,5,255
781,5,255
782,5,255
783,5,255
784,5,255
785,5,255
786,5,255
787,5,255
788,5,255
789,5,255
790,5,255
791,5,255
792,5,255
793,5,255
2375,5,255
2376,5,255
2377,5,255
2378,5,255
2379,5,255
2380,5,255
2381,5,255
2382,5,255
2383,5,255
2384,5,255
2385,5,255
2386,5,255
2387,5,255
2388,5,255
2495,5,255
2496,5,255
2497,5,255
2498,5,255
2499,5,255
2500,5,255
2501,5,255
2502,5,255
2503,5,255
2504,5,255
2505,5,255
2506,5,255
2507,5,255
2508,5,255
2509,5,255
2510,5,255
2517,5,255
2544,5,255
2557,5,255
2558,5,255
2559,5,255
2560,5,255
2561,5,255
2562,5,255
2563,5,255
2575,5,255
2576,5,255
2577,5,255
2578,5,255
2579,5,255
2580,5,255
2581,5,255
2582,5,255
2583,5,255
2584,5,255
2585,5,255
2608,5,255
2609,5,255
2610,5,255
2617,5,255
2618,5,255
2619,5,255
2623,5,255
2624,5,255
2625,5,255
2626,5,255
2627,5,255
2628,5,255
2642,5,255
2643,5,255
2644,5,255
2645,5,255
2646,5,255
2647,5,255
2648,5,255
2649,5,255
2650,5,255
2651,5,255
2652,5,255
2653,5,255
2654,5,255
2655,5,255
2656,5,255
2657,5,255
2658,5,255
2659,5,255
2660,5,255
2661,5,255
2662,5,255
2674,5,255
2675,5,255
2676,5,255
2677,5,255
2678,5,255
2679,5,255
2680,5,255
2681,5,255
2682,5,255
2683,5,255
2684,5,255
2685,5,255
2689,5,255
2690,5,255
2699,5,255
2700,5,255
2701,5,255
2702,5,255
2703,5,255
2708,5,255
2709,5,255
2710,5,255
2711,5,255
2712,5,255
2713,5,255
2714,5,255
2732,5,255
2733,5,255
2734,5,255
2735,5,255
2736,5,255
2737,5,255
2738,5,255
2739,5,255
2740,5,255
766,6,255
767,6,255
768,6,255
769,6,255
770,6,255
793,6,255
794,6,255
795,6,255
796,6,255
797,6,255
2060,6,255
2061,6,255
2062,6,255
2063,6,255
2371,6,255
2372,6,255
2373,6,255
2374,6,255
2375,6,255
2388,6,255
2408,6,255
2409,6,255
2410,6,255
2411,6,255
2481,6,255
2482,6,255
2483,6,255
2484,6,255
2485,6,255
2486,6,255
2487,6,255
2488,6,255
2489,6,255
2490,6,255
2491,6,255
2495,6,255
2513,6,255
2514,6,255
2515,6,255
2516,6,255
2517,6,255
2522,6,255
2523,6,255
2524,6,255
2525,6,255
2526,6,255
2527,6,255
2528,6,255
2529,6,255
2530,6,255
2531,6,255
2532,6,255
2533,6,255
2534,6,255
2535,6,255
2536,6,255
2544,6,255
2545,6,255
2546,6,255
2547,6,255
2563,6,255
2564,6,255
2565,6,255
2566,6,255
2567,6,255
2568,6,255
