X,Y,Value
753,71,255
754,71,255
755,71,255
756,71,255
757,71,255
758,71,255
759,71,255
760,71,255
761,71,255
762,71,255
763,71,255
764,71,255
765,71,255
766,71,255
767,71,255
768,71,255
769,71,255
747,72,255
748,72,255
749,72,255
750,72,255
751,72,255
752,72,255
753,72,255
769,72,255
770,72,255
771,72,255
772,72,255
773,72,255
774,72,255
775,72,255
776,72,255
777,72,255
784,72,255
785,72,255
786,72,255
787,72,255
788,72,255
789,72,255
790,72,255
791,72,255
792,72,255
793,72,255
794,72,255
795,72,255
796,72,255
744,73,255
745,73,255
746,73,255
747,73,255
777,73,255
778,73,255
779,73,255
780,73,255
781,73,255
782,73,255
783,73,255
784,73,255
796,73,255
797,73,255
798,73,255
799,73,255
800,73,255
801,73,255
802,73,255
803,73,255
804,73,255
805,73,255
806,73,255
807,73,255
808,73,255
809,73,255
810,73,255
811,73,255
739,74,255
740,74,255
741,74,255
742,74,255
743,74,255
744,74,255
811,74,255
738,75,255
739,75,255
810,75,255
811,75,255
738,76,255
801,76,255
802,76,255
803,76,255
804,76,255
805,76,255
806,76,255
807,76,255
808,76,255
809,76,255
810,76,255
738,77,255
739,77,255
792,77,255
793,77,255
794,77,255
795,77,255
796,77,255
797,77,255
798,77,255
799,77,255
800,77,255
801,77,255
731,78,255
732,78,255
733,78,255
734,78,255
735,78,255
736,78,255
737,78,255
738,78,255
739,78,255
785,78,255
786,78,255
787,78,255
788,78,255
789,78,255
790,78,255
791,78,255
792,78,255
793,78,255
794,78,255
795,78,255
728,79,255
729,79,255
730,79,255
731,79,255
738,79,255
739,79,255
740,79,255
741,79,255
742,79,255
743,79,255
744,79,255
745,79,255
746,79,255
747,79,255
748,79,255
749,79,255
795,79,255
796,79,255
728,80,255
796,80,255
797,80,255
798,80,255
799,80,255
800,80,255
801,80,255
1214,80,255
1215,80,255
1216,80,255
1217,80,255
1218,80,255
1219,80,255
1220,80,255
1221,80,255
1222,80,255
1223,80,255
1224,80,255
1225,80,255
1226,80,255
1227,80,255
1228,80,255
1229,80,255
1230,80,255
1231,80,255
1232,80,255
1233,80,255
1234,80,255
1235,80,255
1236,80,255
1237,80,255
1238,80,255
1239,80,255
1240,80,255
728,81,255
729,81,255
730,81,255
731,81,255
732,81,255
733,81,255
734,81,255
801,81,255
1185,81,255
1186,81,255
1187,81,255
1188,81,255
1189,81,255
1197,81,255
1198,81,255
1199,81,255
1200,81,255
1201,81,255
1202,81,255
1203,81,255
1204,81,255
1205,81,255
1206,81,255
1207,81,255
1208,81,255
1209,81,255
1210,81,255
1211,81,255
1212,81,255
1213,81,255
1214,81,255
1240,81,255
1241,81,255
1242,81,255
1243,81,255
1244,81,255
1245,81,255
724,82,255
725,82,255
726,82,255
727,82,255
728,82,255
729,82,255
730,82,255
731,82,255
732,82,255
733,82,255
734,82,255
735,82,255
736,82,255
737,82,255
801,82,255
802,82,255
803,82,255
804,82,255
805,82,255
806,82,255
807,82,255
808,82,255
809,82,255
810,82,255
811,82,255
812,82,255
813,82,255
1175,82,255
1176,82,255
1177,82,255
1178,82,255
1179,82,255
1180,82,255
1181,82,255
1182,82,255
1183,82,255
1184,82,255
1185,82,255
1189,82,255
1190,82,255
1191,82,255
1192,82,255
1193,82,255
1194,82,255
1195,82,255
1196,82,255
1197,82,255
1245,82,255
1246,82,255
1247,82,255
1248,82,255
1249,82,255
1250,82,255
724,83,255
733,83,255
735,83,255
736,83,255
737,83,255
738,83,255
739,83,255
813,83,255
814,83,255
815,83,255
1169,83,255
1170,83,255
1171,83,255
1172,83,255
1173,83,255
1174,83,255
1175,83,255
1250,83,255
1251,83,255
1252,83,255
1253,83,255
1254,83,255
724,84,255
725,84,255
726,84,255
727,84,255
728,84,255
731,84,255
732,84,255
733,84,255
734,84,255
735,84,255
815,84,255
816,84,255
1165,84,255
1166,84,255
1167,84,255
1168,84,255
1169,84,255
1254,84,255
728,85,255
729,85,255
730,85,255
731,85,255
732,85,255
733,85,255
816,85,255
1162,85,255
1163,85,255
1164,85,255
1165,85,255
1253,85,255
1254,85,255
1255,85,255
712,86,255
713,86,255
714,86,255
715,86,255
716,86,255
717,86,255
718,86,255
719,86,255
730,86,255
809,86,255
810,86,255
811,86,255
812,86,255
813,86,255
814,86,255
815,86,255
816,86,255
1161,86,255
1162,86,255
1255,86,255
712,87,255
719,87,255
720,87,255
721,87,255
722,87,255
723,87,255
724,87,255
725,87,255
726,87,255
727,87,255
728,87,255
729,87,255
730,87,255
815,87,255
858,87,255
859,87,255
860,87,255
861,87,255
862,87,255
1158,87,255
1159,87,255
1160,87,255
1161,87,255
1254,87,255
1255,87,255
712,88,255
713,88,255
805,88,255
806,88,255
807,88,255
808,88,255
809,88,255
810,88,255
811,88,255
812,88,255
813,88,255
814,88,255
815,88,255
819,88,255
820,88,255
821,88,255
822,88,255
823,88,255
824,88,255
825,88,255
826,88,255
827,88,255
828,88,255
829,88,255
830,88,255
831,88,255
832,88,255
833,88,255
834,88,255
835,88,255
836,88,255
837,88,255
838,88,255
839,88,255
840,88,255
841,88,255
842,88,255
843,88,255
844,88,255
845,88,255
846,88,255
847,88,255
848,88,255
849,88,255
850,88,255
851,88,255
852,88,255
853,88,255
854,88,255
855,88,255
856,88,255
857,88,255
858,88,255
862,88,255
863,88,255
864,88,255
865,88,255
866,88,255
867,88,255
868,88,255
869,88,255
870,88,255
1157,88,255
1158,88,255
1252,88,255
1253,88,255
1254,88,255
1990,88,255
1991,88,255
1992,88,255
1993,88,255
1994,88,255
1995,88,255
1996,88,255
1997,88,255
708,89,255
709,89,255
710,89,255
711,89,255
712,89,255
810,89,255
811,89,255
812,89,255
813,89,255
814,89,255
815,89,255
816,89,255
817,89,255
818,89,255
819,89,255
870,89,255
871,89,255
872,89,255
873,89,255
874,89,255
875,89,255
876,89,255
877,89,255
878,89,255
879,89,255
880,89,255
881,89,255
882,89,255
883,89,255
884,89,255
885,89,255
886,89,255
887,89,255
888,89,255
889,89,255
890,89,255
891,89,255
892,89,255
893,89,255
894,89,255
1157,89,255
1238,89,255
1239,89,255
1240,89,255
1241,89,255
1242,89,255
1243,89,255
1244,89,255
1245,89,255
1246,89,255
1247,89,255
1248,89,255
1249,89,255
1250,89,255
1251,89,255
1252,89,255
1467,89,255
1468,89,255
1469,89,255
1470,89,255
1471,89,255
1472,89,255
1977,89,255
1978,89,255
1979,89,255
1980,89,255
1981,89,255
1982,89,255
1983,89,255
1984,89,255
1985,89,255
1986,89,255
1987,89,255
1988,89,255
1989,89,255
1990,89,255
1997,89,255
1998,89,255
1999,89,255
2000,89,255
2001,89,255
2002,89,255
2003,89,255
2004,89,255
2005,89,255
2011,89,255
2012,89,255
2013,89,255
2014,89,255
2015,89,255
2016,89,255
2017,89,255
2018,89,255
2019,89,255
2020,89,255
708,90,255
894,90,255
895,90,255
1157,90,255
1158,90,255
1249,90,255
1466,90,255
1467,90,255
1472,90,255
1968,90,255
1969,90,255
1970,90,255
1971,90,255
1972,90,255
1973,90,255
1974,90,255
1975,90,255
1976,90,255
1977,90,255
2005,90,255
2006,90,255
2007,90,255
2008,90,255
2009,90,255
2010,90,255
2011,90,255
2020,90,255
2021,90,255
2022,90,255
2023,90,255
2024,90,255
2025,90,255
2026,90,255
2027,90,255
2028,90,255
2029,90,255
2030,90,255
2031,90,255
2032,90,255
708,91,255
709,91,255
710,91,255
711,91,255
895,91,255
1158,91,255
1159,91,255
1165,91,255
1166,91,255
1167,91,255
1168,91,255
1169,91,255
1170,91,255
1171,91,255
1172,91,255
1173,91,255
1174,91,255
1175,91,255
1176,91,255
1177,91,255
1178,91,255
1245,91,255
1246,91,255
1247,91,255
1248,91,255
1249,91,255
1454,91,255
1455,91,255
1456,91,255
1457,91,255
1458,91,255
1459,91,255
1460,91,255
1461,91,255
1462,91,255
1463,91,255
1464,91,255
1465,91,255
1466,91,255
1472,91,255
1963,91,255
1964,91,255
1965,91,255
1966,91,255
