X,Y,Value
1795,325,255
1796,325,255
1797,325,255
1798,325,255
1799,325,255
1800,325,255
1801,325,255
1802,325,255
1803,325,255
1804,325,255
1805,325,255
1806,325,255
1807,325,255
1808,325,255
1809,325,255
1827,325,255
1828,325,255
1829,325,255
1830,325,255
1831,325,255
1832,325,255
1833,325,255
1834,325,255
1835,325,255
1836,325,255
1837,325,255
1838,325,255
1839,325,255
1840,325,255
1841,325,255
1842,325,255
1843,325,255
1844,325,255
1845,325,255
1846,325,255
1847,325,255
1872,325,255
1873,325,255
1874,325,255
1875,325,255
1876,325,255
1877,325,255
1878,325,255
1879,325,255
1880,325,255
1881,325,255
1882,325,255
1883,325,255
1884,325,255
1885,325,255
1886,325,255
1887,325,255
1888,325,255
1889,325,255
1890,325,255
1891,325,255
1892,325,255
1893,325,255
1894,325,255
1895,325,255
1903,325,255
1904,325,255
1905,325,255
1906,325,255
1907,325,255
1908,325,255
1909,325,255
1910,325,255
1911,325,255
1912,325,255
1913,325,255
1914,325,255
1915,325,255
1916,325,255
1917,325,255
1918,325,255
1927,325,255
1928,325,255
1929,325,255
1930,325,255
1931,325,255
1932,325,255
1933,325,255
1934,325,255
1935,325,255
1936,325,255
1937,325,255
1938,325,255
1939,325,255
1940,325,255
1941,325,255
1944,325,255
1945,325,255
1946,325,255
1947,325,255
1948,325,255
1949,325,255
1950,325,255
1951,325,255
1952,325,255
1953,325,255
1954,325,255
1955,325,255
1956,325,255
1957,325,255
1958,325,255
1959,325,255
1975,325,255
1976,325,255
1977,325,255
1978,325,255
1979,325,255
1980,325,255
1981,325,255
1982,325,255
1983,325,255
1984,325,255
1985,325,255
1986,325,255
1987,325,255
1988,325,255
1989,325,255
1990,325,255
1991,325,255
1992,325,255
1993,325,255
1994,325,255
1995,325,255
1996,325,255
1997,325,255
1998,325,255
1999,325,255
2000,325,255
2001,325,255
2002,325,255
2003,325,255
2004,325,255
2005,325,255
2006,325,255
2007,325,255
2008,325,255
2009,325,255
2010,325,255
2011,325,255
2012,325,255
2014,325,255
2015,325,255
2016,325,255
2017,325,255
2018,325,255
2019,325,255
2020,325,255
2021,325,255
2022,325,255
2023,325,255
2024,325,255
2025,325,255
2026,325,255
2027,325,255
2028,325,255
2029,325,255
2030,325,255
2031,325,255
2032,325,255
2033,325,255
2034,325,255
2035,325,255
2036,325,255
2037,325,255
2038,325,255
2039,325,255
2040,325,255
2041,325,255
2042,325,255
2043,325,255
2044,325,255
2045,325,255
2046,325,255
2047,325,255
2048,325,255
2073,325,255
2074,325,255
2075,325,255
2076,325,255
2077,325,255
2078,325,255
2079,325,255
2080,325,255
2081,325,255
2082,325,255
2083,325,255
2137,325,255
2138,325,255
2139,325,255
2140,325,255
2141,325,255
2142,325,255
1353,326,255
1354,326,255
1355,326,255
1356,326,255
1357,326,255
1358,326,255
1359,326,255
1360,326,255
1361,326,255
1379,326,255
1380,326,255
1381,326,255
1382,326,255
1383,326,255
1384,326,255
1385,326,255
1386,326,255
1387,326,255
1388,326,255
1389,326,255
1390,326,255
1391,326,255
1392,326,255
1393,326,255
1394,326,255
1395,326,255
1396,326,255
1397,326,255
1398,326,255
1399,326,255
1400,326,255
1401,326,255
1402,326,255
1403,326,255
1404,326,255
1405,326,255
1406,326,255
1407,326,255
1408,326,255
1409,326,255
1410,326,255
1411,326,255
1412,326,255
1413,326,255
1414,326,255
