X,Y,Value
4585,297,255
4586,297,255
4587,297,255
4588,297,255
4589,297,255
4590,297,255
4591,297,255
4592,297,255
4593,297,255
4594,297,255
4595,297,255
4596,297,255
4520,298,255
4521,298,255
4522,298,255
4523,298,255
4524,298,255
4525,298,255
4526,298,255
4527,298,255
4528,298,255
4529,298,255
4530,298,255
4531,298,255
4532,298,255
4533,298,255
4534,298,255
4535,298,255
4536,298,255
4537,298,255
4538,298,255
4539,298,255
4540,298,255
4541,298,255
4542,298,255
4543,298,255
4544,298,255
4545,298,255
4546,298,255
4547,298,255
4548,298,255
4549,298,255
4550,298,255
4551,298,255
4552,298,255
4553,298,255
4554,298,255
4555,298,255
4556,298,255
4557,298,255
4558,298,255
4559,298,255
4560,298,255
4561,298,255
4562,298,255
4563,298,255
4564,298,255
4565,298,255
4566,298,255
4567,298,255
4568,298,255
4569,298,255
4570,298,255
4571,298,255
4572,298,255
4573,298,255
4574,298,255
4575,298,255
4576,298,255
4577,298,255
4578,298,255
4579,298,255
4580,298,255
4581,298,255
4582,298,255
4583,298,255
4584,298,255
4585,298,255
4596,298,255
4505,299,255
4506,299,255
4507,299,255
4508,299,255
4509,299,255
4510,299,255
4511,299,255
4512,299,255
4513,299,255
4514,299,255
4515,299,255
4516,299,255
4517,299,255
4518,299,255
4519,299,255
4520,299,255
4464,300,255
4465,300,255
4466,300,255
4467,300,255
4468,300,255
4469,300,255
4470,300,255
4471,300,255
4472,300,255
4473,300,255
4474,300,255
4475,300,255
4476,300,255
4477,300,255
4478,300,255
4479,300,255
4480,300,255
4481,300,255
4482,300,255
4483,300,255
4484,300,255
4485,300,255
4486,300,255
4487,300,255
4488,300,255
4489,300,255
4490,300,255
4491,300,255
4492,300,255
4493,300,255
4494,300,255
4495,300,255
4496,300,255
4497,300,255
4498,300,255
4499,300,255
4500,300,255
4501,300,255
4502,300,255
4503,300,255
4504,300,255
4505,300,255
4386,301,255
4387,301,255
4388,301,255
4389,301,255
4390,301,255
4391,301,255
