X,Y,Value
2694,236,255
2695,236,255
2696,236,255
2697,236,255
2698,236,255
2699,236,255
2700,236,255
2701,236,255
2702,236,255
2703,236,255
2704,236,255
2705,236,255
2706,236,255
2707,236,255
2708,236,255
2709,236,255
2710,236,255
2711,236,255
2712,236,255
2713,236,255
2714,236,255
2715,236,255
2716,236,255
2688,237,255
2689,237,255
2690,237,255
2691,237,255
2692,237,255
2693,237,255
2694,237,255
2695,237,255
2696,237,255
2697,237,255
2698,237,255
2699,237,255
2700,237,255
2701,237,255
2702,237,255
2703,237,255
2704,237,255
2705,237,255
2706,237,255
2707,237,255
2708,237,255
2709,237,255
2710,237,255
2711,237,255
2712,237,255
2713,237,255
2714,237,255
2715,237,255
2716,237,255
2717,237,255
2718,237,255
2719,237,255
2720,237,255
2721,237,255
2722,237,255
2723,237,255
2724,237,255
2725,237,255
2679,238,255
2680,238,255
2681,238,255
2682,238,255
2683,238,255
2684,238,255
2685,238,255
2686,238,255
2687,238,255
2688,238,255
2689,238,255
2690,238,255
2691,238,255
2692,238,255
2693,238,255
2694,238,255
2695,238,255
2696,238,255
2697,238,255
2698,238,255
2699,238,255
2700,238,255
2701,238,255
2702,238,255
2703,238,255
2704,238,255
2705,238,255
2706,238,255
2707,238,255
2708,238,255
2709,238,255
2710,238,255
2711,238,255
2712,238,255
2713,238,255
2714,238,255
2715,238,255
2716,238,255
2717,238,255
2718,238,255
2719,238,255
2720,238,255
2721,238,255
2722,238,255
2723,238,255
2724,238,255
2725,238,255
2726,238,255
2727,238,255
2728,238,255
2729,238,255
2679,239,255
2680,239,255
2681,239,255
2682,239,255
2683,239,255
2684,239,255
2685,239,255
2686,239,255
2687,239,255
2688,239,255
2689,239,255
2690,239,255
2691,239,255
2692,239,255
2693,239,255
2694,239,255
2695,239,255
2696,239,255
2714,239,255
2715,239,255
2716,239,255
2717,239,255
2718,239,255
2719,239,255
2720,239,255
2721,239,255
2722,239,255
2723,239,255
2724,239,255
2725,239,255
2726,239,255
2727,239,255
2728,239,255
2729,239,255
2730,239,255
2731,239,255
2679,240,255
2680,240,255
2681,240,255
2682,240,255
2683,240,255
2684,240,255
2685,240,255
2686,240,255
2687,240,255
2688,240,255
2689,240,255
2690,240,255
2723,240,255
2724,240,255
2725,240,255
2726,240,255
2727,240,255
2728,240,255
2729,240,255
2730,240,255
2731,240,255
2666,241,255
2667,241,255
2668,241,255
2669,241,255
2670,241,255
2671,241,255
2672,241,255
2673,241,255
2674,241,255
2675,241,255
2676,241,255
2677,241,255
2678,241,255
2679,241,255
2680,241,255
2681,241,255
2727,241,255
2728,241,255
2729,241,255
2730,241,255
2731,241,255
2747,241,255
2748,241,255
2749,241,255
2750,241,255
2751,241,255
2752,241,255
2753,241,255
2754,241,255
2755,241,255
2756,241,255
2757,241,255
2758,241,255
2759,241,255
2760,241,255
2761,241,255
2762,241,255
2763,241,255
2764,241,255
2765,241,255
2766,241,255
2660,242,255
2661,242,255
2662,242,255
2663,242,255
2664,242,255
2665,242,255
2666,242,255
2667,242,255
2668,242,255
2669,242,255
2670,242,255
2671,242,255
2672,242,255
2673,242,255
2674,242,255
2675,242,255
2676,242,255
2677,242,255
2678,242,255
2679,242,255
2680,242,255
2681,242,255
2729,242,255
2730,242,255
2731,242,255
2732,242,255
2733,242,255
2734,242,255
2735,242,255
2736,242,255
2737,242,255
2738,242,255
2739,242,255
2740,242,255
2741,242,255
2742,242,255
2743,242,255
2744,242,255
2745,242,255
2746,242,255
2747,242,255
2748,242,255
2749,242,255
2750,242,255
2751,242,255
2752,242,255
2753,242,255
2754,242,255
2755,242,255
2756,242,255
2757,242,255
2758,242,255
2759,242,255
2760,242,255
2761,242,255
2762,242,255
2763,242,255
2764,242,255
2765,242,255
2766,242,255
2767,242,255
2768,242,255
2769,242,255
2770,242,255
3730,242,255
3731,242,255
3732,242,255
3733,242,255
3734,242,255
3735,242,255
3736,242,255
3737,242,255
3738,242,255
3739,242,255
3740,242,255
3741,242,255
3742,242,255
3743,242,255
3744,242,255
3745,242,255
2656,243,255
2657,243,255
2658,243,255
2659,243,255
2660,243,255
2661,243,255
2662,243,255
2663,243,255
2664,243,255
2665,243,255
2666,243,255
2667,243,255
2668,243,255
2669,243,255
2670,243,255
2671,243,255
2672,243,255
2673,243,255
2674,243,255
2675,243,255
2676,243,255
2677,243,255
2678,243,255
2679,243,255
2680,243,255
2681,243,255
2728,243,255
2729,243,255
2730,243,255
2731,243,255
2732,243,255
2733,243,255
2734,243,255
2735,243,255
2736,243,255
2737,243,255
2738,243,255
2739,243,255
2740,243,255
2741,243,255
2742,243,255
2743,243,255
2744,243,255
2745,243,255
2746,243,255
2747,243,255
2748,243,255
2749,243,255
2750,243,255
2751,243,255
2752,243,255
2753,243,255
2754,243,255
2755,243,255
2756,243,255
2757,243,255
2758,243,255
2759,243,255
2760,243,255
2761,243,255
2762,243,255
2763,243,255
2764,243,255
2765,243,255
2766,243,255
2767,243,255
2768,243,255
2769,243,255
2770,243,255
2771,243,255
2772,243,255
3718,243,255
3719,243,255
3720,243,255
3721,243,255
3722,243,255
3723,243,255
3724,243,255
3725,243,255
3726,243,255
3727,243,255
3728,243,255
3729,243,255
3730,243,255
3731,243,255
3732,243,255
3733,243,255
3734,243,255
3735,243,255
3736,243,255
3737,243,255
3738,243,255
3739,243,255
3740,243,255
3741,243,255
3742,243,255
3743,243,255
3744,243,255
3745,243,255
3746,243,255
3747,243,255
3748,243,255
3749,243,255
3750,243,255
3751,243,255
3752,243,255
3753,243,255
3754,243,255
3755,243,255
3756,243,255
3757,243,255
3758,243,255
3759,243,255
3760,243,255
3761,243,255
3762,243,255
2649,244,255
2650,244,255
2651,244,255
2652,244,255
2653,244,255
2654,244,255
2655,244,255
2656,244,255
2657,244,255
2658,244,255
2659,244,255
2660,244,255
2661,244,255
2662,244,255
2663,244,255
2664,244,255
2665,244,255
2666,244,255
2667,244,255
2668,244,255
2725,244,255
2726,244,255
2727,244,255
2728,244,255
2729,244,255
2730,244,255
2731,244,255
