X,Y,Value
2921,162,255
2922,162,255
2923,162,255
2924,162,255
2925,162,255
2926,162,255
2927,162,255
2928,162,255
2929,162,255
2930,162,255
2931,162,255
2932,162,255
2916,163,255
2917,163,255
2918,163,255
2919,163,255
2920,163,255
2921,163,255
2932,163,255
2933,163,255
2934,163,255
2935,163,255
2936,163,255
2937,163,255
2938,163,255
2939,163,255
2940,163,255
2941,163,255
2942,163,255
2943,163,255
2944,163,255
2945,163,255
2946,163,255
2947,163,255
2948,163,255
2949,163,255
2911,164,255
2912,164,255
2913,164,255
2914,164,255
2915,164,255
2916,164,255
2949,164,255
2950,164,255
2951,164,255
2952,164,255
2953,164,255
2954,164,255
2955,164,255
2956,164,255
2957,164,255
2958,164,255
2959,164,255
2960,164,255
2961,164,255
2962,164,255
2963,164,255
2964,164,255
2965,164,255
2966,164,255
2967,164,255
2968,164,255
2969,164,255
2970,164,255
2971,164,255
2972,164,255
2973,164,255
2974,164,255
2975,164,255
2976,164,255
2977,164,255
2978,164,255
2979,164,255
2980,164,255
2981,164,255
2982,164,255
2983,164,255
2984,164,255
2985,164,255
2986,164,255
2987,164,255
2988,164,255
2989,164,255
2990,164,255
2991,164,255
2992,164,255
2993,164,255
2994,164,255
2995,164,255
150,165,255
151,165,255
152,165,255
153,165,255
154,165,255
155,165,255
156,165,255
157,165,255
158,165,255
159,165,255
160,165,255
161,165,255
162,165,255
163,165,255
164,165,255
165,165,255
166,165,255
167,165,255
168,165,255
169,165,255
170,165,255
186,165,255
187,165,255
188,165,255
189,165,255
190,165,255
191,165,255
192,165,255
2910,165,255
2911,165,255
2995,165,255
2996,165,255
2997,165,255
2998,165,255
2999,165,255
135,166,255
136,166,255
137,166,255
138,166,255
139,166,255
140,166,255
141,166,255
142,166,255
143,166,255
144,166,255
145,166,255
146,166,255
147,166,255
148,166,255
149,166,255
150,166,255
170,166,255
171,166,255
172,166,255
173,166,255
174,166,255
175,166,255
176,166,255
183,166,255
184,166,255
185,166,255
186,166,255
192,166,255
193,166,255
2905,166,255
2906,166,255
2907,166,255
2908,166,255
2909,166,255
2910,166,255
2999,166,255
3000,166,255
3001,166,255
3002,166,255
130,167,255
131,167,255
132,167,255
133,167,255
134,167,255
135,167,255
176,167,255
177,167,255
178,167,255
179,167,255
180,167,255
181,167,255
182,167,255
183,167,255
193,167,255
194,167,255
195,167,255
205,167,255
206,167,255
207,167,255
208,167,255
209,167,255
210,167,255
2904,167,255
2905,167,255
3002,167,255
3003,167,255
3004,167,255
3005,167,255
3006,167,255
3007,167,255
3008,167,255
128,168,255
129,168,255
130,168,255
195,168,255
196,168,255
197,168,255
198,168,255
199,168,255
200,168,255
201,168,255
202,168,255
203,168,255
204,168,255
205,168,255
210,168,255
2902,168,255
2903,168,255
2904,168,255
3008,168,255
3009,168,255
3010,168,255
123,169,255
124,169,255
125,169,255
126,169,255
127,169,255
128,169,255
209,169,255
210,169,255
211,169,255
212,169,255
213,169,255
214,169,255
215,169,255
216,169,255
217,169,255
218,169,255
2902,169,255
3010,169,255
3011,169,255
3012,169,255
3013,169,255
3014,169,255
3015,169,255
3016,169,255
3017,169,255
3018,169,255
3019,169,255
122,170,255
123,170,255
218,170,255
219,170,255
2902,170,255
2903,170,255
3019,170,255
3020,170,255
3021,170,255
3022,170,255
3023,170,255
3024,170,255
3025,170,255
3026,170,255
3027,170,255
122,171,255
219,171,255
2903,171,255
2904,171,255
2905,171,255
2906,171,255
3027,171,255
122,172,255
123,172,255
124,172,255
218,172,255
219,172,255
220,172,255
2904,172,255
3026,172,255
3027,172,255
3028,172,255
3029,172,255
3030,172,255
3031,172,255
3032,172,255
3033,172,255
3034,172,255
3035,172,255
3036,172,255
122,173,255
220,173,255
221,173,255
222,173,255
223,173,255
224,173,255
2898,173,255
2899,173,255
2900,173,255
2901,173,255
2902,173,255
2903,173,255
2904,173,255
2905,173,255
3036,173,255
3037,173,255
121,174,255
122,174,255
123,174,255
224,174,255
225,174,255
226,174,255
2897,174,255
2898,174,255
3037,174,255
120,175,255
121,175,255
226,175,255
227,175,255
228,175,255
2897,175,255
3037,175,255
120,176,255
228,176,255
229,176,255
230,176,255
231,176,255
2897,176,255
3037,176,255
120,177,255
121,177,255
231,177,255
232,177,255
233,177,255
234,177,255
235,177,255
2897,177,255
2898,177,255
3034,177,255
3035,177,255
3036,177,255
3037,177,255
119,178,255
120,178,255
235,178,255
2898,178,255
3027,178,255
3028,178,255
3029,178,255
3030,178,255
3031,178,255
3032,178,255
3033,178,255
3034,178,255
3035,178,255
3036,178,255
3037,178,255
3038,178,255
3039,178,255
3040,178,255
3041,178,255
114,179,255
115,179,255
116,179,255
117,179,255
118,179,255
119,179,255
233,179,255
234,179,255
235,179,255
2898,179,255
2899,179,255
3041,179,255
