Isolate,G0_prime,tan_delta0,gamma_f,gamma_y,WSO
3610,6242.5,0.07049899879855827,7.1642800541271985,0.398753,1278.9099999999999
2103,382.5777777777778,0.24151661245353157,15.175406214689266,1.00039,35.40111111111112
2106,10339.0,0.10915949318115871,5.75985567587752,0.501332,1865.4
2107,2991.6666666666665,0.09874094707520893,13.80394965727342,0.631642,453.49999999999994
2108,215.7444444444444,0.27961065046093636,61.30009034090909,3.16406,10.905555555555551
2109,4005.0,0.13214731585518102,37.65756383116883,2.51339,220.35000000000002
2125,82.679,0.2871466756975774,75.46124346504558,0.0127684,19.828999999999997
