X,Y,Value
5487,294,255
5488,294,255
5489,294,255
5490,294,255
5491,294,255
5492,294,255
5493,294,255
5494,294,255
5495,294,255
5496,294,255
5497,294,255
5498,294,255
5499,294,255
5500,294,255
5501,294,255
5502,294,255
5503,294,255
5504,294,255
5505,294,255
5506,294,255
5507,294,255
5508,294,255
5509,294,255
5510,294,255
5511,294,255
5512,294,255
5513,294,255
5514,294,255
5515,294,255
5538,294,255
5539,294,255
5540,294,255
5541,294,255
5542,294,255
5543,294,255
5544,294,255
5545,294,255
5546,294,255
5547,294,255
5481,295,255
5482,295,255
5483,295,255
5484,295,255
5485,295,255
5486,295,255
5487,295,255
5488,295,255
5489,295,255
5490,295,255
5491,295,255
5492,295,255
5493,295,255
5494,295,255
5495,295,255
5496,295,255
5497,295,255
5498,295,255
5499,295,255
5500,295,255
5501,295,255
5502,295,255
5503,295,255
5504,295,255
5505,295,255
5506,295,255
5507,295,255
5508,295,255
5509,295,255
5510,295,255
5511,295,255
5512,295,255
5513,295,255
5514,295,255
5515,295,255
5516,295,255
5517,295,255
5518,295,255
5519,295,255
5520,295,255
5521,295,255
5522,295,255
5523,295,255
5524,295,255
5525,295,255
5526,295,255
5527,295,255
5528,295,255
5529,295,255
5530,295,255
5531,295,255
5532,295,255
5533,295,255
5534,295,255
5535,295,255
5536,295,255
5537,295,255
5538,295,255
5539,295,255
5540,295,255
5541,295,255
5542,295,255
5543,295,255
5544,295,255
5545,295,255
5546,295,255
5547,295,255
5548,295,255
5549,295,255
5550,295,255
5551,295,255
5552,295,255
5553,295,255
5554,295,255
5555,295,255
5556,295,255
5557,295,255
5558,295,255
5559,295,255
5560,295,255
5561,295,255
5572,295,255
5573,295,255
5574,295,255
5575,295,255
5576,295,255
5577,295,255
5578,295,255
5579,295,255
5580,295,255
5581,295,255
5582,295,255
5583,295,255
5584,295,255
5585,295,255
5586,295,255
5587,295,255
5588,295,255
5589,295,255
5590,295,255
5591,295,255
5592,295,255
5593,295,255
5594,295,255
5595,295,255
5596,295,255
5597,295,255
5598,295,255
5599,295,255
5600,295,255
5601,295,255
5602,295,255
5465,296,255
5466,296,255
5467,296,255
5468,296,255
5469,296,255
5470,296,255
5471,296,255
5472,296,255
5473,296,255
5474,296,255
5475,296,255
5476,296,255
5477,296,255
5478,296,255
5479,296,255
5480,296,255
5481,296,255
5482,296,255
5483,296,255
5484,296,255
5485,296,255
5486,296,255
5487,296,255
5488,296,255
5489,296,255
5490,296,255
5491,296,255
5492,296,255
5493,296,255
5494,296,255
5495,296,255
5496,296,255
5497,296,255
5498,296,255
5499,296,255
5500,296,255
5501,296,255
5502,296,255
5503,296,255
5504,296,255
5505,296,255
5506,296,255
5507,296,255
5508,296,255
5509,296,255
5510,296,255
5511,296,255
5512,296,255
5513,296,255
5514,296,255
5515,296,255
5516,296,255
5517,296,255
5518,296,255
5519,296,255
5520,296,255
5521,296,255
5522,296,255
5523,296,255
5524,296,255
5525,296,255
5526,296,255
5527,296,255
5528,296,255
5529,296,255
5530,296,255
5531,296,255
5532,296,255
5533,296,255
5534,296,255
5535,296,255
5536,296,255
5537,296,255
5538,296,255
5539,296,255
5540,296,255
5541,296,255
5542,296,255
5543,296,255
5544,296,255
5545,296,255
5546,296,255
5547,296,255
5548,296,255
5549,296,255
5550,296,255
5551,296,255
5552,296,255
5553,296,255
5554,296,255
5555,296,255
5556,296,255
5557,296,255
5558,296,255
5559,296,255
5560,296,255
5561,296,255
5562,296,255
5563,296,255
5564,296,255
5572,296,255
5573,296,255
5574,296,255
5575,296,255
5576,296,255
5577,296,255
5578,296,255
5579,296,255
5580,296,255
5581,296,255
5582,296,255
5583,296,255
5584,296,255
5585,296,255
5586,296,255
5587,296,255
5588,296,255
5589,296,255
5590,296,255
5591,296,255
5592,296,255
5593,296,255
5594,296,255
5595,296,255
5596,296,255
5597,296,255
5598,296,255
5599,296,255
5600,296,255
5601,296,255
5602,296,255
5603,296,255
5604,296,255
5605,296,255
5606,296,255
5607,296,255
5608,296,255
5609,296,255
5610,296,255
5611,296,255
5612,296,255
5613,296,255
5614,296,255
5615,296,255
5616,296,255
5617,296,255
5618,296,255
5629,296,255
5630,296,255
5631,296,255
5632,296,255
5633,296,255
5634,296,255
5635,296,255
5636,296,255
5454,297,255
5455,297,255
5456,297,255
5457,297,255
5458,297,255
5459,297,255
5460,297,255
5461,297,255
5462,297,255
5463,297,255
5464,297,255
5465,297,255
5466,297,255
5467,297,255
5468,297,255
5469,297,255
5470,297,255
5471,297,255
5472,297,255
5473,297,255
5474,297,255
5475,297,255
5476,297,255
5477,297,255
5478,297,255
5479,297,255
5480,297,255
5481,297,255
5482,297,255
5483,297,255
5484,297,255
5485,297,255
5486,297,255
5487,297,255
5488,297,255
5489,297,255
5513,297,255
5514,297,255
5515,297,255
5516,297,255
5517,297,255
5518,297,255
5519,297,255
5520,297,255
5521,297,255
5522,297,255
5523,297,255
5524,297,255
5525,297,255
5526,297,255
5527,297,255
5528,297,255
5529,297,255
5530,297,255
5531,297,255
5532,297,255
5533,297,255
5534,297,255
5535,297,255
5536,297,255
5537,297,255
5538,297,255
5539,297,255
5540,297,255
5545,297,255
5546,297,255
5547,297,255
5548,297,255
5549,297,255
5550,297,255
5551,297,255
5552,297,255
