X,Y,Value
2770,299,255
2771,299,255
2772,299,255
2773,299,255
2774,299,255
2775,299,255
2776,299,255
2777,299,255
2778,299,255
2779,299,255
2780,299,255
2781,299,255
2782,299,255
2783,299,255
2784,299,255
2785,299,255
2786,299,255
2787,299,255
2856,299,255
2857,299,255
2858,299,255
2859,299,255
2860,299,255
2861,299,255
2862,299,255
2863,299,255
2864,299,255
2865,299,255
2866,299,255
2867,299,255
2868,299,255
2869,299,255
2870,299,255
2871,299,255
2872,299,255
2873,299,255
2874,299,255
2875,299,255
2876,299,255
2877,299,255
2878,299,255
2879,299,255
2880,299,255
2881,299,255
2882,299,255
2883,299,255
2884,299,255
2898,299,255
2899,299,255
2900,299,255
2901,299,255
2902,299,255
2903,299,255
2904,299,255
2905,299,255
2906,299,255
2907,299,255
2908,299,255
2909,299,255
2910,299,255
2911,299,255
2912,299,255
2913,299,255
5012,299,255
5013,299,255
5014,299,255
5015,299,255
5016,299,255
5017,299,255
5018,299,255
5019,299,255
5020,299,255
5021,299,255
5022,299,255
5023,299,255
5024,299,255
5025,299,255
5026,299,255
5027,299,255
5028,299,255
5029,299,255
5030,299,255
5031,299,255
5032,299,255
5033,299,255
5034,299,255
5035,299,255
5036,299,255
2704,300,255
2705,300,255
2706,300,255
2707,300,255
2708,300,255
2709,300,255
2710,300,255
2711,300,255
2748,300,255
2749,300,255
2750,300,255
2751,300,255
2752,300,255
2753,300,255
2754,300,255
2764,300,255
2765,300,255
2766,300,255
2767,300,255
2768,300,255
2769,300,255
2770,300,255
2771,300,255
2772,300,255
2773,300,255
2774,300,255
2775,300,255
2776,300,255
2777,300,255
2778,300,255
2779,300,255
2780,300,255
2781,300,255
2782,300,255
2783,300,255
2784,300,255
2785,300,255
2786,300,255
2787,300,255
2788,300,255
2789,300,255
2790,300,255
2791,300,255
2792,300,255
2799,300,255
2800,300,255
2801,300,255
2802,300,255
2803,300,255
2804,300,255
2805,300,255
2806,300,255
2807,300,255
2808,300,255
2809,300,255
2810,300,255
2811,300,255
2812,300,255
2813,300,255
2814,300,255
2815,300,255
2816,300,255
2817,300,255
2818,300,255
2819,300,255
2820,300,255
2821,300,255
2822,300,255
2823,300,255
2824,300,255
2825,300,255
2826,300,255
2827,300,255
2828,300,255
2829,300,255
2830,300,255
2831,300,255
2832,300,255
2833,300,255
2834,300,255
2835,300,255
2849,300,255
2850,300,255
2851,300,255
2852,300,255
2853,300,255
2854,300,255
2855,300,255
2856,300,255
2857,300,255
2858,300,255
2859,300,255
2860,300,255
2861,300,255
2862,300,255
2863,300,255
2864,300,255
2865,300,255
2866,300,255
2867,300,255
2868,300,255
2869,300,255
2870,300,255
2871,300,255
2872,300,255
2873,300,255
2874,300,255
2875,300,255
2876,300,255
2877,300,255
2878,300,255
2879,300,255
2880,300,255
2881,300,255
2882,300,255
2883,300,255
2884,300,255
2885,300,255
2886,300,255
2887,300,255
2888,300,255
2889,300,255
2890,300,255
2891,300,255
2892,300,255
2893,300,255
2894,300,255
2895,300,255
2896,300,255
2897,300,255
2898,300,255
2899,300,255
2900,300,255
2901,300,255
2902,300,255
2903,300,255
2904,300,255
2905,300,255
2906,300,255
2907,300,255
2908,300,255
2909,300,255
2910,300,255
2911,300,255
2912,300,255
2913,300,255
2914,300,255
2915,300,255
2916,300,255
2917,300,255
2918,300,255
2919,300,255
2920,300,255
2921,300,255
2922,300,255
2923,300,255
2924,300,255
2925,300,255
2926,300,255
2927,300,255
2928,300,255
2929,300,255
2930,300,255
2931,300,255
2932,300,255
2933,300,255
2934,300,255
2935,300,255
2936,300,255
2937,300,255
2938,300,255
2939,300,255
2940,300,255
2941,300,255
2942,300,255
2943,300,255
2944,300,255
2945,300,255
2946,300,255
2947,300,255
2948,300,255
2949,300,255
2950,300,255
2965,300,255
2966,300,255
2967,300,255
2968,300,255
2969,300,255
2970,300,255
2971,300,255
2972,300,255
2973,300,255
2974,300,255
2975,300,255
2976,300,255
2977,300,255
2978,300,255
2979,300,255
2980,300,255
2981,300,255
4998,300,255
4999,300,255
5000,300,255
5001,300,255
5002,300,255
5003,300,255
5004,300,255
5005,300,255
5006,300,255
5007,300,255
5008,300,255
5009,300,255
5010,300,255
5011,300,255
5012,300,255
5013,300,255
5014,300,255
5015,300,255
5016,300,255
5017,300,255
5018,300,255
5019,300,255
5020,300,255
5021,300,255
5022,300,255
5023,300,255
5024,300,255
5025,300,255
5026,300,255
5027,300,255
5028,300,255
5029,300,255
5030,300,255
5031,300,255
5032,300,255
5033,300,255
5034,300,255
5035,300,255
5036,300,255
5037,300,255
5038,300,255
5039,300,255
5040,300,255
5094,300,255
5095,300,255
5096,300,255
5097,300,255
5098,300,255
5099,300,255
5100,300,255
5101,300,255
5102,300,255
5103,300,255
5104,300,255
5105,300,255
5106,300,255
5107,300,255
5108,300,255
5109,300,255
2595,301,255
2596,301,255
2597,301,255
2598,301,255
2599,301,255
2600,301,255
2601,301,255
2602,301,255
2603,301,255
2604,301,255
2605,301,255
2606,301,255
2607,301,255
2608,301,255
2609,301,255
2610,301,255
2611,301,255
2624,301,255
2625,301,255
2626,301,255
2627,301,255
2628,301,255
2629,301,255
2630,301,255
2631,301,255
2632,301,255
2633,301,255
2634,301,255
2635,301,255
2636,301,255
2637,301,255
2638,301,255
2639,301,255
2650,301,255
2651,301,255
2652,301,255
2653,301,255
2654,301,255
2655,301,255
2656,301,255
2657,301,255
2658,301,255
2659,301,255
2660,301,255
2661,301,255
2662,301,255
2663,301,255
2664,301,255
2665,301,255
2666,301,255
2667,301,255
2668,301,255
2669,301,255
2670,301,255
2671,301,255
2672,301,255
2673,301,255
2674,301,255
2675,301,255
2676,301,255
2677,301,255
2678,301,255
2679,301,255
2680,301,255
2681,301,255
2682,301,255
2683,301,255
2684,301,255
2685,301,255
2686,301,255
2687,301,255
2688,301,255
2689,301,255
2690,301,255
2691,301,255
2697,301,255
2698,301,255
2699,301,255
2700,301,255
2701,301,255
2702,301,255
2703,301,255
2704,301,255
2705,301,255
2706,301,255
2707,301,255
2708,301,255
2709,301,255
2710,301,255
2711,301,255
2712,301,255
2713,301,255
2714,301,255
2715,301,255
2716,301,255
2717,301,255
