X,Y,Value
5653,181,255
5654,181,255
5655,181,255
5656,181,255
5657,181,255
5658,181,255
5659,181,255
5660,181,255
5595,182,255
5596,182,255
5597,182,255
5598,182,255
5599,182,255
5600,182,255
5601,182,255
5602,182,255
5603,182,255
5604,182,255
5605,182,255
5606,182,255
5607,182,255
5608,182,255
5609,182,255
5610,182,255
5611,182,255
5612,182,255
5613,182,255
5614,182,255
5615,182,255
5616,182,255
5617,182,255
5618,182,255
5619,182,255
5620,182,255
5621,182,255
5622,182,255
5623,182,255
5624,182,255
5625,182,255
5626,182,255
5627,182,255
5628,182,255
5629,182,255
5630,182,255
5631,182,255
5632,182,255
5633,182,255
5634,182,255
5635,182,255
5636,182,255
5637,182,255
5638,182,255
5639,182,255
5640,182,255
5641,182,255
5642,182,255
5643,182,255
5644,182,255
5645,182,255
5646,182,255
5647,182,255
5648,182,255
5649,182,255
5650,182,255
5651,182,255
5652,182,255
5653,182,255
5654,182,255
5655,182,255
5656,182,255
5657,182,255
5658,182,255
5659,182,255
5660,182,255
5533,183,255
5534,183,255
5535,183,255
5536,183,255
5537,183,255
5538,183,255
5539,183,255
5540,183,255
5541,183,255
5542,183,255
5543,183,255
5544,183,255
5545,183,255
5546,183,255
5547,183,255
5548,183,255
5549,183,255
5550,183,255
5551,183,255
5552,183,255
5553,183,255
5554,183,255
5555,183,255
5556,183,255
5557,183,255
5558,183,255
5559,183,255
5560,183,255
5561,183,255
5562,183,255
5563,183,255
5564,183,255
5565,183,255
5566,183,255
5567,183,255
5568,183,255
5569,183,255
5570,183,255
5571,183,255
5572,183,255
5573,183,255
5574,183,255
5575,183,255
5576,183,255
5577,183,255
5578,183,255
5579,183,255
5580,183,255
5581,183,255
5582,183,255
5583,183,255
5584,183,255
5585,183,255
5586,183,255
5587,183,255
5588,183,255
5589,183,255
5590,183,255
5591,183,255
5592,183,255
5593,183,255
5594,183,255
5595,183,255
5596,183,255
5597,183,255
5598,183,255
5599,183,255
5600,183,255
5601,183,255
5602,183,255
5603,183,255
5604,183,255
5605,183,255
5606,183,255
5607,183,255
5608,183,255
5609,183,255
5610,183,255
5611,183,255
5612,183,255
5613,183,255
